symbolRate_1,symbolRate_2,symbolRate_3,symbolRate_4,symbolRate_5,symbolRate_6,symbolRate_7,symbolRate_8,symbolRate_9,modulation,centerFrequency_1,centerFrequency_2,centerFrequency_3,centerFrequency_4,centerFrequency_5,centerFrequency_6,centerFrequency_7,centerFrequency_8,centerFrequency_9,powerdBm_1,powerdBm_2,powerdBm_3,powerdBm_4,powerdBm_5,powerdBm_6,powerdBm_7,powerdBm_8,powerdBm_9,SNR_1,SNR_2,SNR_3,SNR_4,SNR_5,SNR_6,SNR_7,SNR_8,SNR_9,SNRdB_1,SNRdB_2,SNRdB_3,SNRdB_4,SNRdB_5,SNRdB_6,SNRdB_7,SNRdB_8,SNRdB_9,EVM_1,EVM_2,EVM_3,EVM_4,EVM_5,EVM_6,EVM_7,EVM_8,EVM_9,SER_1,SER_2,SER_3,SER_4,SER_5,SER_6,SER_7,SER_8,SER_9,BER_1,BER_2,BER_3,BER_4,BER_5,BER_6,BER_7,BER_8,BER_9,achievableDataRate_1,achievableDataRate_2,achievableDataRate_3,achievableDataRate_4,achievableDataRate_5,achievableDataRate_6,achievableDataRate_7,achievableDataRate_8,achievableDataRate_9,runningTime
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-800000000000,-600000000000,-400000000000,-200000000000,0,200000000000,400000000000,600000000000,800000000000,0,-20,0,-20,0,-20,0,-20,0,293.118991328955,48.4487386299504,223.762328929822,45.1615326225137,236.063800612133,45.3390384255773,225.585104755888,47.8155093871141,294.547442139214,24.6704395751101,16.8528247461314,23.4978697354629,16.5476867192003,23.730293949579,16.5647230513999,23.5331042006357,16.7956878675313,24.6915525565919,0.0583335174045904,0.142242498540741,0.0667263590224052,0.147151459367826,0.0649789463035343,0.146916766168678,0.0664564813861481,0.143202133564721,0.0581912838577905,0,0.0126518704365657,0,0.0143024613036309,0,0.0143633917616283,0,0.0133855610054631,0,0,0.00316296760914142,0,0.00357561532590773,0,0.00359084794040708,0,0.00334639025136578,0,10000000000,3876903055.5922,10000000000,3863393111.33004,10000000000,3862767112.37645,10000000000,3870701068.4878,10000000000,21358.971413
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-800000000000,-600000000000,-400000000000,-200000000000,0,200000000000,400000000000,600000000000,800000000000,0,-11,0,-11,0,-11,0,-11,0,290.490390400998,57.1501085971986,221.10032480216,52.4121555545266,232.489327136999,52.97881413841,222.764878122928,56.6879510118366,291.903260688306,24.6313177023806,17.5701705998273,23.4458938056913,17.1943202129744,23.6640302057264,17.2410223295501,23.4784671953678,17.5349075968395,24.6523894627623,0.0585960730542414,0.131229605021568,0.0671251175836872,0.136853312252,0.0654754099792437,0.136160498880555,0.0668741785499429,0.131795920923982,0.0584533666184279,0,0.0094124558709888,0,0.0113686552686767,0,0.0117962293041138,0,0.00971833334429026,0,0,0.0023531139677472,0,0.00284216381716918,0,0.00294905732602845,0,0.00242958333607256,0,10000000000,3904466193.77705,10000000000,3887689581.79425,10000000000,3884006579.65519,10000000000,3901746672.68905,10000000000,22084.95282
10000000000,19000000000,10000000000,19000000000,10000000000,19000000000,10000000000,19000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-800000000000,-600000000000,-400000000000,-200000000000,0,200000000000,400000000000,600000000000,800000000000,0,-14,0,-14,0,-14,0,-14,0,299.253405764911,21.6553609908689,230.350130839897,19.6326178455981,240.637111334277,20.1322394001608,223.755417871898,22.1111912820558,301.883828161933,24.7603910175678,13.3556542773502,23.6238846326996,12.9297821300272,23.8136260556749,13.0389208611764,23.4977355984664,13.4461214164185,24.7983984860392,0.0577225034231918,0.210145810286734,0.0657648646147664,0.220180486592511,0.0643679136025583,0.217721084620936,0.0667166861837503,0.20811831483831,0.0574899498412166,0,0.0699842140298686,0,0.0834215986082735,0,0.0794972354378295,0,0.0668337584419818,0,0,0.0174960535074671,0,0.0208553996520684,0,0.0198743088594574,0,0.0167084396104954,0,10000000000,66338775400.682,10000000000,64889718551.4689,10000000000,65305847335.5445,10000000000,66693825053.7253,10000000000,1639.266269
10000000000,193000000000,10000000000,193000000000,10000000000,193000000000,10000000000,193000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-800000000000,-600000000000,-400000000000,-200000000000,0,200000000000,400000000000,600000000000,800000000000,0,-13,0,-13,0,-13,0,-13,0,291.913765854492,5.88638959892199,234.381771668289,5.76552634618585,235.162547595728,5.76178361216125,230.140491130753,5.83634095325272,294.039227027606,24.6525457561042,7.69849003102101,23.6992383272273,7.60838961033942,23.7136815640212,7.60556944015729,23.6199303556388,7.6614065501562,24.6840527240267,0.0584508150656485,0.381078880923912,0.0652019320470859,0.384480112191653,0.0651013067226951,0.384579764351562,0.0657881303482128,0.382462161364948,0.058245691634355,0,0.400781192395242,0,0.4083570374428,0,0.408774492707415,0,0.403565587257438,0,0,0.10019529809881,0,0.1020892593607,0,0.102193623176854,0,0.100891396814359,0,10000000000,409460471289.957,10000000000,404854494160.967,10000000000,404597450843.539,10000000000,407759004766.71,10000000000,10218.481538
10000000000,193000000000,10000000000,193000000000,10000000000,193000000000,10000000000,193000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-800000000000,-600000000000,-400000000000,-200000000000,0,200000000000,400000000000,600000000000,800000000000,0,-12,0,-12,0,-12,0,-12,0,291.691212276815,7.09967348641439,234.265393608497,6.9531668087434,235.158891342836,6.94048102651229,230.029133494223,7.05591484029282,293.960372637119,24.6492334541527,8.51238375999469,23.6970813804252,8.42182648377102,23.7136140403948,8.41389571307934,23.6178284347201,8.48553330540133,24.6828878923878,0.0584728977704601,0.35138104421571,0.0652180971196198,0.354608550115316,0.0651018289883332,0.354893872639377,0.0658037446825109,0.352325786384938,0.0582533596769585,0,0.342898274974813,0,0.349866701587135,0,0.350736417829327,0,0.344702067590909,0,0,0.0857245687437032,0,0.0874666753967838,0,0.0876841044573319,0,0.0861755168977274,0,10000000000,446192108630.781,10000000000,441620441717.745,10000000000,441051822967.158,10000000000,445001961813.015,10000000000,9314.219761
10000000000,193000000000,10000000000,193000000000,10000000000,193000000000,10000000000,193000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-800000000000,-600000000000,-400000000000,-200000000000,0,200000000000,400000000000,600000000000,800000000000,0,-11,0,-11,0,-11,0,-11,0,291.368128395668,8.48872726653783,234.080740820164,8.28521959325223,235.115496991953,8.26199234227364,229.853012920309,8.43047716251805,293.815653566307,24.6444204428056,9.28842580402454,23.6936568324125,9.18304023542787,23.7128125539582,9.17084788109722,23.6145020086896,9.25852156259843,24.6807492990343,0.0585050208891219,0.324646430636153,0.0652437745495272,0.328190091506879,0.0651074573231315,0.328602797594286,0.0658287475185378,0.325637398745127,0.0582675153522881,0,0.287381015685901,0,0.295383466143486,0,0.296420801339628,0,0.288254817263831,0,0,0.0718452539214752,0,0.0738458665358714,0,0.074105200334907,0,0.0720637043159577,0,10000000000,484221490219.129,10000000000,478555009437.507,10000000000,477825975616.104,10000000000,483599773511.729,10000000000,9309.926398
10000000000,193000000000,10000000000,193000000000,10000000000,193000000000,10000000000,193000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-800000000000,-600000000000,-400000000000,-200000000000,0,200000000000,400000000000,600000000000,800000000000,0,-10,0,-10,0,-10,0,-10,0,290.892185077643,10.0490186343236,233.788390662233,9.77080359179286,234.995897030827,9.73265911876714,229.575245001301,9.97251603627826,293.562483330217,24.6373205392755,10.0212365155668,23.6882294140019,9.89930283384026,23.7106027966567,9.8823151270745,23.609250564657,9.98804743348542,24.6770055286615,0.0585524737353219,0.300854609562415,0.0652844510454386,0.304719843586017,0.0651239451041621,0.305261479428588,0.065868273553035,0.301889091657834,0.0582923623336197,0,0.236180790473263,0,0.24504332403227,0,0.246033213896615,0,0.237813468700563,0,0,0.0590451976183158,0,0.0612608310080676,0,0.0615083034741538,0,0.0594533671751409,0,10000000000,522151387922.354,10000000000,515368166760.549,10000000000,514619196910.486,10000000000,520894165924.889,10000000000,8750.364182
10000000000,193000000000,10000000000,193000000000,10000000000,193000000000,10000000000,193000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-800000000000,-600000000000,-400000000000,-200000000000,0,200000000000,400000000000,600000000000,800000000000,0,-9,0,-9,0,-9,0,-9,0,290.183332306491,11.7639430916522,233.327519941524,11.390646245646,234.744214650953,11.3324227089061,229.135583382746,11.6651888912691,293.13023825605,24.6267246359723,10.7055291493047,23.6796596491416,10.5654836437377,23.7059489773846,10.5432276570028,23.6009253775675,10.6689177560055,24.6706062099859,0.0586232192280182,0.279918528830714,0.0653486974090156,0.284107029965488,0.0651586538080859,0.284776643395284,0.0659309133389895,0.280992220894859,0.0583348486198316,0,0.191359639952701,0,0.201230923040477,0,0.202005745258272,0,0.192884646023687,0,0,0.0478399099881753,0,0.0503077307601193,0,0.050501436314568,0,0.0482211615059218,0,10000000000,558048585097.055,10000000000,549900147573.99,10000000000,549270024758.033,10000000000,556776448798.561,10000000000,8633.710146
10000000000,193000000000,10000000000,193000000000,10000000000,193000000000,10000000000,193000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-800000000000,-600000000000,-400000000000,-200000000000,0,200000000000,400000000000,600000000000,800000000000,0,-8,0,-8,0,-8,0,-8,0,289.115576567406,13.6031026730554,232.602265632045,13.1127290109305,234.267930141772,13.0287720444679,228.444460830133,13.4782574455475,292.403678585109,24.6107149061578,11.3363797602505,23.6661394060182,11.1769308612553,23.6971284038641,11.1490348559423,23.5878063203466,11.2963374748849,24.6598283196286,0.0587306491767594,0.261703139893931,0.0654503728900845,0.266212517929044,0.0652244620248166,0.267006804621596,0.0660299855485968,0.262809930393378,0.0584068238647554,0,0.154201604763248,0,0.164132860894929,0,0.164961445513283,0,0.155327993388826,0,0,0.038550401190812,0,0.0410332152237322,0,0.0412403613783209,0,0.0388319983472065,0,10000000000,590124792301.22,10000000000,581318477158.599,10000000000,580593862352.229,10000000000,589107830531.72,10000000000,8907.39955
10000000000,193000000000,10000000000,193000000000,10000000000,193000000000,10000000000,193000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-800000000000,-600000000000,-400000000000,-200000000000,0,200000000000,400000000000,600000000000,800000000000,0,-7,0,-7,0,-7,0,-7,0,287.498033931055,15.5219990679742,231.460739386126,14.8040032330457,233.416323350527,14.7772744755461,227.354544476708,15.3679499365504,291.199812791191,24.5863487909239,11.9094765302277,23.6447733611442,11.7037917126864,23.681312240023,11.6959434005454,23.5670363952389,11.8661593707518,24.6419109143846,0.0588944916702972,0.246042221074696,0.0656113865643907,0.251571003829911,0.0653424783144713,0.25177952873265,0.0661872270743374,0.247173987412057,0.0585268052174007,0,0.124203820761315,0,0.135437999281728,0,0.134995191081843,0,0.125235230022113,0,0,0.0310509551903287,0,0.033859499820432,0,0.0337487977704607,0,0.0313088075055282,0,10000000000,617900764015.733,10000000000,607272335992.01,10000000000,607688798717.16,10000000000,616896575633.029,10000000000,8674.733506
