symbolRate_1,symbolRate_2,symbolRate_3,symbolRate_4,symbolRate_5,modulation,centerFrequency_1,centerFrequency_2,centerFrequency_3,centerFrequency_4,centerFrequency_5,powerdBm_1,powerdBm_2,powerdBm_3,powerdBm_4,powerdBm_5,SNR_1,SNR_2,SNR_3,SNR_4,SNR_5,SNRdB_1,SNRdB_2,SNRdB_3,SNRdB_4,SNRdB_5,EVM_1,EVM_2,EVM_3,EVM_4,EVM_5,SER_1,SER_2,SER_3,SER_4,SER_5,runningTime
10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-20,0,-20,0,115.96905620577,52.5980701572081,99.8568358025004,52.4960760448806,115.018788420966,20.6434212274556,17.2096981001969,19.9937780030025,17.2012684215368,20.6076878853679,0.092537388817277,0.136555458175449,0.0996503997155268,0.136686458248205,0.0929165507484374,0,0.0106240078153621,0,0.0102570364491117,0,5848.660999
10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-11,0,-11,0,115.783835667992,63.3262128428467,99.6255156344802,62.7825600105925,114.712780573673,20.6364793270574,18.0158351628196,19.983705821997,17.9783902044026,20.596118069458,0.0926108593533056,0.124763487319474,0.0997650717029884,0.125317038036129,0.0930394753708483,0,0.00696055684454756,0,0.00750961597167104,0,5946.637784
10000000000,4000000000,10000000000,4000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-14,0,-14,0,116.56339253757,38.6622557262545,99.7429382806563,39.3537637343288,115.397266645821,20.6656217893785,15.8728718908431,19.9888215774919,15.9498627394754,20.6219552203725,0.0923079224358977,0.158756329020682,0.099697349524727,0.157420172982435,0.0927611990673552,0,0.0231393857988888,0,0.0212480156307241,0,1104.826713
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-13,0,-13,0,117.645618502401,22.5507043895119,102.008595623893,22.969346823755,117.836373665739,20.7057575730325,13.5316011196566,20.0863676857311,13.611486453965,20.712793689229,0.0918753520279898,0.206068288602817,0.0986000275342157,0.204252218512046,0.0918071375589852,0,0.0624653175983131,0,0.0605231031038437,0,544.226505
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-12,0,-12,0,117.594780872631,25.3483888713009,101.977934006939,25.8307303144662,117.810202991234,20.7038804717792,14.0395036104452,20.0850620925457,14.1213668519225,20.711829042958,0.0918950723904135,0.194824218364093,0.0986147446089078,0.193057955855419,0.0918172901535819,0,0.0497761829011135,0,0.0477969738448448,0,554.757831
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-11,0,-11,0,117.526366951129,28.1152373868519,101.926857354953,28.6635145477254,117.771044619948,20.7013531117601,14.4894175476218,20.082886340968,14.5732943990305,20.710385272293,0.0919216321340691,0.185341122876982,0.0986392739990624,0.183614301192557,0.0918324817210514,0,0.040694017979357,0,0.0395101920017757,0,519.770946
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-10,0,-10,0,117.432475344593,30.7762042693193,101.842612992635,31.3909944032535,117.7119430078,20.6978821541755,14.8821505582877,20.0792953355334,14.9680507348932,20.7082052842756,0.0919581221554139,0.177419456190583,0.0986797699825642,0.175722491786952,0.0918554171560972,0,0.0344234397543561,0,0.0334985757093707,0,496.324626
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-9,0,-9,0,117.301127218953,33.263024699823,101.704866673391,33.9432572481018,117.62206324591,20.6930218553939,15.2196173829046,20.0734173481881,15.3075351555976,20.7048879323006,0.0920092446054687,0.170872851972364,0.0987460885189607,0.169196860874558,0.0918903199234707,0,0.030317043394621,0,0.0292811956642374,0,517.924974
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-8,0,-8,0,117.114050811556,35.5176943644497,101.481407558587,36.2607859118219,117.484502738076,20.6860900287641,15.5044476574123,20.0638648230499,15.5943721270678,20.6998058303995,0.0920822076832976,0.165534779110161,0.0988539541153035,0.163871471265917,0.0919438030933143,0,0.0276164403832637,0,0.026136657911287,0,513.079259
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-7,0,-7,0,116.843272256846,37.4924500154307,101.121634997461,38.0784560778283,117.272893270706,20.6760371111555,15.739438211475,20.0484408293826,15.8067933124414,20.6919763987863,0.0921881279782606,0.161265706503353,0.0990283579779276,0.160045747303016,0.0920262428414444,0,0.0245458917539122,0,0.0240094706078206,0,513.504364
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-6,0,-6,0,116.445926149717,39.1459129074389,100.546977295726,40.0015849655506,116.946179943955,20.6612429938297,15.9268642554073,20.0236901910463,16.0207719953185,20.679860401139,0.0923442261794536,0.157961538145129,0.0993088460383494,0.156300780058298,0.0921539410862533,0,0.0232140875291332,0,0.0216418186526581,0,466.789898
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-5,0,-5,0,115.856504376761,40.4356132652852,99.6375148078206,41.3381145362876,116.440741404743,20.6392042082465,16.0676403420834,19.9842288668151,16.1635066423225,20.6610496202754,0.0925772548957502,0.155564567730224,0.0997576517394175,0.153894862849771,0.0923525199868742,0,0.0223077207650475,0,0.0203470089896785,0,477.154851
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-4,0,-4,0,114.975651006199,41.30751764105,98.215029386316,41.9442349555463,115.658858006245,20.6060587728151,16.1602909700547,19.9217795092449,16.226722774639,20.6317889984692,0.0929288199747151,0.154078802408755,0.100471978470644,0.152932425113588,0.0926622195346787,0,0.0217158077762569,0,0.019810587843587,0,461.39026
10000000000,4000000000,10000000000,4000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-13,0,-13,0,116.498773859116,39.8489540283264,99.6794058130855,40.5890775454665,115.335205534657,20.6632135446915,16.0041692634222,19.9860544050222,16.0840918136247,20.6196189390061,0.0923333470745478,0.156442147019897,0.0997288858681131,0.155087127260732,0.092785961431332,0,0.0220404176079126,0,0.0201489803394798,0,1092.000619
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-3,0,-3,0,113.654877201763,41.6838020558258,96.0256361832144,42.6489901609107,114.386059186213,20.5558807707256,16.1996732489218,19.8238719310818,16.2990875243821,20.5837309799348,0.0934635601811598,0.153592087879988,0.101602027003202,0.151889933434332,0.0931704765423874,0,0.0219932669897525,0,0.0199585660907847,0,465.124784
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-2,0,-2,0,111.677909537036,41.2284348781343,92.7251958706865,42.4236696700373,112.601031891803,20.4796727593608,16.1519684834268,19.6719775939583,16.2760823250956,20.515423704697,0.0942815171577143,0.154715575060697,0.103375603267165,0.152587324799293,0.0939013456156123,0,0.0236210277089268,0,0.0207909437312715,0,455.306559
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-1,0,-1,0,108.743172478326,40.2466103816346,87.9662182419842,41.4132222104489,109.878319524259,20.3640199897775,16.0472930943579,19.4431592160655,16.1713902267276,20.4091200871246,0.0955363551784527,0.156992146234683,0.106111832488094,0.15485396494506,0.0950499341011807,0,0.0259886796640894,0,0.0227146609448411,0,496.131027
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,0,0,0,0,104.460103543415,38.5376100276684,81.3362719492136,39.4368166568042,105.811740871785,20.1895045198452,15.8588477767854,19.1028426262243,15.9590185139644,20.245338596928,0.0974610913331266,0.161003876990528,0.110313509090404,0.159271160035985,0.0968466037992023,0,0.0296326440013318,0,0.02595168510229,0,477.097375
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,1,0,1,0,98.3851592422091,35.5430901817868,72.656459588286,36.3482353951046,99.9276948852351,19.9292959288963,15.5075518347368,18.6127423169443,15.6048333192764,19.9968586929647,0.100402096686479,0.168397046276376,0.116652756785632,0.166689798075852,0.0996363378934262,0,0.0367355998668196,0,0.0325367171025859,0,490.445177
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,2,0,2,0,90.3701932817685,31.4637185040511,62.1613910634231,31.9515039996416,91.7974870518074,19.5602521114109,14.9781004792355,17.93520724654,15.0449130579244,19.6283079259045,0.104721608775503,0.179913836771374,0.126007174878135,0.178752152514853,0.103920221780413,0,0.0480004439347416,0,0.0439310421368059,0,475.111265
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,3,0,3,0,79.9990255890521,26.5133370071593,50.6436496624342,27.029833246738,81.2940440435224,19.0308469719351,14.2346439210841,17.0452499580751,14.3184336644438,19.1005872845035,0.111243334283199,0.197013459901062,0.139409128690509,0.195484328652835,0.110368755429296,0,0.0660167955310569,0,0.0619103991713218,0,451.920943
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,4,0,4,0,68.6062778038641,21.1523340211086,39.2047632233034,21.5135251317919,68.784872706664,18.3636385755563,13.2535829589835,15.9333883528387,13.3271157820944,18.3749293791023,0.120091095296315,0.221423377046428,0.158110958603749,0.220069832790451,0.119884758759815,0,0.0936147386334209,0.000122077763535372,0.0925788909030373,0,540.422116
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,5,0,5,0,55.2260142107147,15.9620221322589,28.9592492504784,16.1922198304408,55.1209454395272,17.4214370031663,12.0308790864707,14.6178729887177,12.0930639131208,17.4131665802236,0.133677752983564,0.255053802450374,0.183318691613014,0.253943407578637,0.133740348047582,0,0.138970071399504,0.000732466581212232,0.139913432725389,0,563.551529
