symbolRate_1,symbolRate_2,modulation,centerFrequency_1,centerFrequency_2,powerdBm_1,powerdBm_2,SNR_1,SNR_2,SNRdB_1,SNRdB_2,EVM_1,EVM_2,SER_1,SER_2,runningTime
10000000000,10000000000,OOK+OOK,0,150000000000,-1,-4,349.010042980016,227.237464152366,25.4283792423152,23.564799341399,0.0534638277988096,0.0662208767762452,0,0,127.30468
10000000000,10000000000,OOK+OOK,0,150000000000,0,-4,350.846267402626,227.172654576005,25.4511686049982,23.5635605291271,0.0533225887349995,0.0662302809853436,0,0,137.128005
10000000000,10000000000,OOK+OOK,0,50000000000,7,-6,28.6005760957958,145.603674610871,14.5637478112573,21.6317233543778,0.183901429213175,0.0826569041860972,0,0,65.892831
10000000000,10000000000,OOK+OOK,0,150000000000,1,-4,321.873790152991,227.439026177912,25.0768561397869,23.5686498717454,0.0556719302590025,0.0661930472017764,0,0,120.567285
10000000000,10000000000,OOK+OOK,0,150000000000,2,-4,268.818623700215,227.703393882416,24.2945935325848,23.573695037527,0.0609361702028735,0.0661548592878869,0,0,135.224944
10000000000,10000000000,OOK+OOK,0,150000000000,3,-4,209.440824890953,228.147842885219,23.21061339696,23.5821636691769,0.0693392877617889,0.0660907932854276,0,0,136.360503
10000000000,10000000000,OOK+OOK,0,150000000000,4,-4,151.55944812398,228.88688655508,21.8058301520188,23.5962091167888,0.0824318317348573,0.0659846589388955,0,0,133.371514
10000000000,10000000000,OOK+OOK,0,150000000000,5,-4,99.7014951807936,230.068843975641,19.9870167128958,23.6185781030013,0.10453264187197,0.0658159673986821,0,0,137.713839
10000000000,10000000000,OOK+OOK,0,150000000000,6,-4,57.3832571003703,231.792297092975,17.5878519536645,23.650989994205,0.140249879667274,0.065572311393493,0,0,133.817877
10000000000,10000000000,OOK+OOK,0,150000000000,7,-4,28.782123952107,233.847681293672,14.5912283917128,23.6893306803817,0.183342632342521,0.0652853245819792,0,0,136.896517
10000000000,10000000000,OOK+OOK,0,150000000000,8,-4,6.11040692037358,235.368122310471,7.86070132892027,23.7174764269546,0.509063703348308,0.0650757291768009,0.2449951171875,0,140.52678
10000000000,10000000000,OOK+OOK,0,150000000000,9,-4,5.85172562256095,235.233151408543,7.67283954602741,23.7149852683961,0.518251425133937,0.0650951968316056,0.2449951171875,0,133.529838
10000000000,10000000000,OOK+OOK,0,150000000000,10,-4,5.85476320413476,232.975517491336,7.67509334725676,23.6731028507294,0.503155527941794,0.0654100704239294,0.241591894036501,0,129.478993
10000000000,10000000000,OOK+OOK,0,50000000000,8,-6,6.35735264540734,137.60115100899,8.03276302622323,21.3862206671026,0.500741963469115,0.0850092709924894,0.2449951171875,0,72.620581
10000000000,10000000000,OOK+OOK,0,150000000000,-10,-3,61.7380451048478,271.815466972349,17.9055287371072,24.3427416552976,0.126500419790206,0.0605629261649234,0,0,139.099599
10000000000,10000000000,OOK+OOK,0,150000000000,-9,-3,77.4599070541363,271.819907974726,18.8907697153078,24.342812611049,0.113071704281882,0.0605624332713596,0,0,133.591673
10000000000,10000000000,OOK+OOK,0,150000000000,-8,-3,97.1068362587673,271.824994866922,19.8724980503623,24.3428938850276,0.101084557347932,0.0605618687452622,0,0,133.731695
10000000000,10000000000,OOK+OOK,0,150000000000,-7,-3,121.527304142345,271.830498173339,20.8467386399319,24.342981810401,0.0904281292202099,0.0605612580742823,0,0,133.933899
10000000000,10000000000,OOK+OOK,0,150000000000,-6,-3,151.806670746428,271.835861193123,21.8129085591197,24.3430674927265,0.0809569752068473,0.0605606630608231,0,0,134.484571
10000000000,10000000000,OOK+OOK,0,150000000000,-5,-3,188.13419493268,271.839931913188,22.7446773930835,24.3431325274874,0.0727557033092261,0.0605602115648581,0,0,135.83992
10000000000,10000000000,OOK+OOK,0,150000000000,-4,-3,230.290441675565,271.840493353404,23.6227591272018,24.3431414971091,0.0657836436022553,0.0605601496140263,0,0,130.691525
10000000000,10000000000,OOK+OOK,0,150000000000,-3,-3,276.391885751761,271.833439515777,24.4152528897364,24.3430288029896,0.0600624294891008,0.0605609328656502,0,0,135.825877
10000000000,10000000000,OOK+OOK,0,150000000000,-2,-3,319.608650612204,271.81132598065,25.0461852553026,24.3426754918977,0.0558630677804824,0.0605633876018027,0,0,134.062959
10000000000,10000000000,OOK+OOK,0,150000000000,-1,-3,348.838701314016,271.760818883496,25.4262466099313,24.3418684250213,0.053476906400941,0.0605689945299127,0,0,130.028334
10000000000,10000000000,OOK+OOK,0,50000000000,9,-6,5.8575954762557,121.091971044185,7.67719376137643,20.8311534837176,0.517734265030208,0.0905779509310716,0.2449951171875,0,71.220304
10000000000,10000000000,OOK+OOK,0,150000000000,0,-3,350.679472453636,271.658228341112,25.4491034454978,24.3402286405047,0.0533352208835816,0.0605803872056185,0,0,134.874709
10000000000,10000000000,OOK+OOK,0,150000000000,1,-3,321.714921491565,271.880134225559,25.0747120442439,24.3437747565881,0.0556856166071602,0.0605575322004105,0,0,132.888447
10000000000,10000000000,OOK+OOK,0,150000000000,2,-3,268.693898583043,272.243624890863,24.2925780472196,24.3495771870463,0.060950229511766,0.0605172971744452,0,0,130.869745
10000000000,10000000000,OOK+OOK,0,150000000000,3,-3,209.349142155006,272.837465307486,23.2087118563274,24.3590400623044,0.0693542418688069,0.0604517288128426,0,0,132.300843
10000000000,10000000000,OOK+OOK,0,150000000000,4,-3,151.508576675305,273.80091118913,21.8043721829924,24.3743488910021,0.0824451727904883,0.0603457953450309,0,0,136.818035
10000000000,10000000000,OOK+OOK,0,150000000000,5,-3,99.6803290486993,275.319816241118,19.9860946294068,24.3983747101719,0.104542826315623,0.0601799104693214,0,0,134.969601
10000000000,10000000000,OOK+OOK,0,150000000000,6,-3,57.3789345674189,277.72832581751,17.5875247984956,24.4362017618124,0.140254704643596,0.0599189743682267,0,0,133.56737
10000000000,10000000000,OOK+OOK,0,150000000000,7,-3,28.7820875701795,280.665959090956,14.5912229020274,24.4818974189894,0.183342709178492,0.0596061966625337,0,0,135.222142
10000000000,10000000000,OOK+OOK,0,150000000000,8,-3,6.11065398962087,283.146231722022,7.86087692875002,24.5201078615248,0.509053323215302,0.0593466560341635,0.2449951171875,0,135.612266
10000000000,10000000000,OOK+OOK,0,150000000000,9,-3,5.85242440111899,284.673657495623,7.67335812391914,24.5434728121932,0.518225382458106,0.059188592411099,0.2449951171875,0,134.407268
10000000000,10000000000,OOK+OOK,0,50000000000,10,-6,6.05709619100071,93.6926567484062,7.82264470623695,19.7170555397616,0.496233225377856,0.102877101426106,0.236281511322713,0,71.955865
10000000000,10000000000,OOK+OOK,0,150000000000,10,-3,5.8536920355856,283.644468097584,7.67429870341713,24.5277431796199,0.503194045533589,0.0592968818498472,0.241652932918269,0,136.9923
10000000000,10000000000,OOK+OOK,0,150000000000,-10,-2,61.7134944995344,313.611454622389,17.9038013884505,24.9639191685821,0.12652503218028,0.0563926402546884,0,0,138.954941
10000000000,10000000000,OOK+OOK,0,150000000000,-9,-2,77.4287352947355,313.616468373262,18.8890216564344,24.9639885993028,0.113094067360523,0.0563921910407195,0,0,134.579214
10000000000,10000000000,OOK+OOK,0,150000000000,-8,-2,97.0668538254969,313.622114241066,19.8707095330426,24.9640667822877,0.101105085149923,0.0563916852560612,0,0,137.778439
10000000000,10000000000,OOK+OOK,0,150000000000,-7,-2,121.475510146797,313.628031409727,20.844887315957,24.9641487206887,0.0904471914457207,0.056391155257748,0,0,133.661127
10000000000,10000000000,OOK+OOK,0,150000000000,-6,-2,151.751971477723,313.633419744508,21.8113434189777,24.9642233346813,0.0809714335332644,0.0563906727769602,0,0,135.535829
10000000000,10000000000,OOK+OOK,0,150000000000,-5,-2,188.062453652699,313.636697189776,22.7430209805389,24.9642687178856,0.0727694784787853,0.056390379614203,0,0,130.894033
10000000000,10000000000,OOK+OOK,0,150000000000,-4,-2,230.174045670142,313.63490998106,23.62056351189,24.9642439702365,0.065800177136427,0.0563905404790939,0,0,134.522127
10000000000,10000000000,OOK+OOK,0,150000000000,-3,-2,276.242243202452,313.622715324935,24.4129009200839,24.9640751059086,0.0600786164078281,0.0563916342173066,0,0,136.115765
10000000000,10000000000,OOK+OOK,0,150000000000,-2,-2,319.425237421294,313.590620372775,25.0436922626648,24.9636306427622,0.055879036929771,0.0563945118218567,0,0,135.062389
10000000000,10000000000,OOK+OOK,0,50000000000,-10,-5,62.844368591966,189.562308283968,17.9826636716106,22.7775198842622,0.125400999954628,0.0724828769412745,0,0,73.314998
10000000000,10000000000,OOK+OOK,0,150000000000,-1,-2,348.599516075079,313.521924469707,25.4232677988795,24.9626791627768,0.0534951809507862,0.0564006713622796,0,0,135.688942
10000000000,10000000000,OOK+OOK,0,150000000000,0,-2,350.445109724171,313.387414269123,25.4462000401246,24.9608155108846,0.0533529867110801,0.0564127365817966,0,0,136.427511
10000000000,10000000000,OOK+OOK,0,150000000000,1,-2,321.494982209436,313.606132225227,25.0717419898416,24.9638454624945,0.0557045822578514,0.0563939476266836,0,0,141.6939
10000000000,10000000000,OOK+OOK,0,150000000000,2,-2,268.522690884352,314.16964357468,24.2898099062956,24.9716421932612,0.0609695465903451,0.0563435612379986,0,0,130.413564
10000000000,10000000000,OOK+OOK,0,150000000000,3,-2,209.225701364042,315.060965281542,23.2061503237011,24.9839459926108,0.0693743981623263,0.0562641341756076,0,0,136.559086
10000000000,10000000000,OOK+OOK,0,150000000000,4,-2,151.439586465185,316.466176581887,21.8023941503304,25.0032730010755,0.0824632899570324,0.0561395895487853,0,0,130.284477
10000000000,10000000000,OOK+OOK,0,150000000000,5,-2,99.6509323334383,318.634148266939,19.984813663117,25.0329231763328,0.104557001550484,0.0559490543694754,0,0,134.442769
10000000000,10000000000,OOK+OOK,0,150000000000,6,-2,57.3720403598777,321.799851327316,17.5870029525945,25.0758583911745,0.140262392220585,0.0556743000650537,0,0,135.261264
10000000000,10000000000,OOK+OOK,0,150000000000,7,-2,28.7817953842113,325.935431011097,14.5911788137043,25.1313157327958,0.183343557536977,0.0553214459334233,0,0,137.300959
10000000000,10000000000,OOK+OOK,0,150000000000,8,-2,6.11096576034449,330.400289342312,7.86109850380748,25.1904041897436,0.509040383866018,0.0549480753610577,0.2449951171875,0,134.733301
10000000000,10000000000,OOK+OOK,0,50000000000,-9,-5,78.8569989935934,189.576899220023,18.9684024540621,22.7778541553105,0.112079334055189,0.0724801284604227,0,0,74.979627
10000000000,10000000000,OOK+OOK,0,150000000000,9,-2,5.85330964014193,334.145561337987,7.67401498904559,25.2393569649601,0.518192566957765,0.0546410246886267,0.2449951171875,0,135.695475
10000000000,10000000000,OOK+OOK,0,150000000000,10,-2,5.85231983496294,335.567669773299,7.67328052717093,25.2578011212265,0.503243458131609,0.0545269533553409,0.241713971800037,0,135.928269
10000000000,10000000000,OOK+OOK,0,150000000000,-10,-1,61.6778939980156,340.737303950146,17.901295362385,25.3241968276903,0.126560767490426,0.0541069021423196,0,0,130.853056
10000000000,10000000000,OOK+OOK,0,150000000000,-9,-1,77.3835185189592,340.741967763078,18.88648472589,25.3242562709721,0.113126544540721,0.0541065331302184,0,0,124.876032
10000000000,10000000000,OOK+OOK,0,150000000000,-8,-1,97.0088889524555,340.747024702821,19.868115306181,25.3243207239875,0.101134878322138,0.0541061330894991,0,0,131.563303
10000000000,10000000000,OOK+OOK,0,150000000000,-7,-1,121.400518685219,340.751944498433,20.8422054227175,25.3243834281201,0.0904748204731053,0.0541057440280269,0,0,136.96781
10000000000,10000000000,OOK+OOK,0,150000000000,-6,-1,151.669870246647,340.755651949338,21.8089931522809,25.3244306799916,0.080993155615314,0.0541054510971793,0,0,127.460558
10000000000,10000000000,OOK+OOK,0,150000000000,-5,-1,187.95499088418,340.756124657023,22.7405386229075,25.3244367046664,0.0727901320234839,0.0541054144341813,0,0,138.442392
10000000000,10000000000,OOK+OOK,0,150000000000,-4,-1,230.006380412867,340.749713100261,23.6173988358136,25.3243549884559,0.0658240186659723,0.0541059230006567,0,0,137.463414
10000000000,10000000000,OOK+OOK,0,150000000000,-3,-1,276.026765792773,340.729989441037,24.4095119682064,25.3241035979498,0.0601019505302663,0.0541074857969751,0,0,135.806123
10000000000,10000000000,OOK+OOK,0,50000000000,-8,-5,98.8733852355609,189.596170942282,19.9507940382293,22.7782956214008,0.100187395667924,0.0724764980065985,0,0,74.010044
10000000000,10000000000,OOK+OOK,0,150000000000,-2,-1,319.160718898767,340.685791385977,25.0400943463584,25.3235402129508,0.0559020941147816,0.0541109870389312,0,0,133.367215
10000000000,10000000000,OOK+OOK,0,150000000000,-1,-1,348.262833516059,340.900284495036,25.4190712918075,25.326273636653,0.0535209383400535,0.0540947043604688,0,0,126.054434
10000000000,10000000000,OOK+OOK,0,150000000000,0,-1,350.112890939276,341.226758523776,25.4420810151261,25.33043080595,0.0533782027957082,0.0540689127571672,0,0,133.990491
10000000000,10000000000,OOK+OOK,0,150000000000,1,-1,321.187598786226,341.719218528542,25.0675876860327,25.3366940451192,0.0557311230374362,0.0540300761303133,0,0,128.004212
10000000000,10000000000,OOK+OOK,0,150000000000,2,-1,268.285306451091,342.469626301127,24.2859688772242,25.3462205987294,0.0609963642593578,0.053971055827621,0,0,136.577266
10000000000,10000000000,OOK+OOK,0,150000000000,3,-1,209.057853771401,343.620567618131,23.2026648753107,25.3607915089764,0.0694018451970821,0.0538809063609525,0,0,133.049763
10000000000,10000000000,OOK+OOK,0,150000000000,4,-1,151.344961136614,345.386077507033,21.7996796617801,25.3830482719862,0.0824881820933406,0.0537434937275646,0,0,126.654888
10000000000,10000000000,OOK+OOK,0,150000000000,5,-1,99.6095480456478,348.063559098603,19.9830096959632,25.4165855672058,0.104577009468824,0.0535370971826102,0,0,140.059005
10000000000,10000000000,OOK+OOK,0,150000000000,6,-1,57.3610343125598,351.998968704512,17.5861697376482,25.4654139107303,0.140274661896145,0.0532380178460691,0,0,136.586109
10000000000,10000000000,OOK+OOK,0,150000000000,7,-1,28.7810402703316,357.443503148715,14.5910648715097,25.5320740778819,0.183345807129934,0.0528324336678093,0,0,129.622104
10000000000,10000000000,OOK+OOK,0,50000000000,-7,-5,123.753076393361,189.620862162024,20.925560039212,22.7788611688084,0.0896183847731419,0.0724718475902634,0,0,74.292438
10000000000,10000000000,OOK+OOK,0,150000000000,8,-1,6.11135902668252,364.331324526225,7.86137798157224,25.6149651267492,0.509024289195412,0.0523324722693779,0.2449951171875,0,138.728774
10000000000,10000000000,OOK+OOK,0,150000000000,9,-1,5.85443239408009,372.211856932413,7.67484795212242,25.7079020361017,0.518151202151312,0.0517777573850406,0.2449951171875,0,134.469927
10000000000,10000000000,OOK+OOK,0,150000000000,10,-1,5.85055561351894,378.927798409936,7.67197111967162,25.7855646659249,0.503307075017551,0.0513194649978622,0.241713971800037,0,135.833237
10000000000,10000000000,OOK+OOK,0,150000000000,-10,0,61.626175383398,342.403625866513,17.8976521557382,25.3453835496972,0.126612762759723,0.0539740818477412,0,0,135.086312
10000000000,10000000000,OOK+OOK,0,150000000000,-9,0,77.3178034711508,342.408191230166,18.8827950761843,25.3454414550135,0.113173814305867,0.0539737233279333,0,0,138.768775
10000000000,10000000000,OOK+OOK,0,150000000000,-8,0,96.9246772173344,342.412917506839,19.8643436337578,25.3455014004752,0.101178223501736,0.0539733522597313,0,0,138.466267
10000000000,10000000000,OOK+OOK,0,150000000000,-7,0,121.493787319405,342.417099981464,20.8455407051141,25.3455544479645,0.0904396303510011,0.0539730240447392,0,0,131.125187
10000000000,10000000000,OOK+OOK,0,150000000000,-6,0,151.546626390305,342.419381045512,21.8054627289511,25.3455833790614,0.0810258041760962,0.0539728453971362,0,0,134.078455
10000000000,10000000000,OOK+OOK,0,150000000000,-5,0,187.793921987396,342.417287283997,22.7368153207253,25.3455568235595,0.0728211275637872,0.0539730107218826,0,0,136.012966
10000000000,10000000000,OOK+OOK,0,150000000000,-4,0,229.763931389921,342.406458549471,23.612818536483,25.345419478449,0.0658585449702592,0.0539738627169712,0,0,126.19619
10000000000,10000000000,OOK+OOK,0,50000000000,0,-10,352.189122618889,63.392542045251,25.4677593862858,18.0203816735945,0.053219606190169,0.124874654298151,0,0,71.967202
10000000000,10000000000,OOK+OOK,0,50000000000,-6,-5,154.348473516429,189.65145045151,21.8850233873117,22.7795616852934,0.0802928495183446,0.0724660895787755,0,0,65.347754
10000000000,10000000000,OOK+OOK,0,150000000000,-3,0,275.715123784304,342.379364080532,24.40460589087,25.345075809583,0.0601357503880076,0.0539759934109943,0,0,137.869316
10000000000,10000000000,OOK+OOK,0,150000000000,-2,0,318.777358882291,342.323161546043,25.0348746811408,25.3443628444707,0.055935564253122,0.0539804128801462,0,0,137.33956
10000000000,10000000000,OOK+OOK,0,150000000000,-1,0,347.785839747926,342.826307640183,25.4131189553751,25.3507414121084,0.0535574966171462,0.0539469153966656,0,0,136.040473
10000000000,10000000000,OOK+OOK,0,150000000000,0,0,349.638581604882,343.234543616057,25.4361934974496,25.355909893949,0.0534142685430622,0.0539149250728777,0,0,136.231744
10000000000,10000000000,OOK+OOK,0,150000000000,1,0,320.754381520374,343.835753848715,25.0617259757113,25.3635103492186,0.0557685966492614,0.0538679155733491,0,0,134.52171
10000000000,10000000000,OOK+OOK,0,150000000000,2,0,267.953044025038,344.729363566807,24.2805869512013,25.374782775823,0.0610339655183303,0.0537982691652979,0,0,127.372333
10000000000,10000000000,OOK+OOK,0,150000000000,3,0,208.827357610211,346.066486463072,23.1978739318493,25.3915954367759,0.0694396089024364,0.0536945593051912,0,0,127.625772
10000000000,10000000000,OOK+OOK,0,150000000000,4,0,151.213682671964,348.073216605867,21.7959109037204,25.4167060665749,0.0825227932679699,0.0535400357013367,0,0,137.004306
10000000000,10000000000,OOK+OOK,0,150000000000,5,0,99.5543691065932,351.076536530783,19.9806032450654,25.4540180526793,0.104570679432429,0.053311252405275,0,0,135.883917
10000000000,10000000000,OOK+OOK,0,150000000000,6,0,57.3895211294245,355.520203064362,17.58832600915,25.5086428531913,0.140193292243342,0.0529780835533311,0,0,129.606198
10000000000,10000000000,OOK+OOK,0,50000000000,-5,-5,191.205392657477,189.687775179868,22.8150013672857,22.7803934278638,0.0721727383203013,0.0724592584016226,0,0,66.779419
10000000000,10000000000,OOK+OOK,0,150000000000,7,0,28.7794807136962,362.095131335071,14.5908295342231,25.5882268541207,0.183350497457775,0.0524914574376549,0,0,136.030485
10000000000,10000000000,OOK+OOK,0,150000000000,8,0,6.11185470104678,371.057866698958,7.86173021077502,25.6944164338413,0.509004321224059,0.0518558496487653,0.2449951171875,0,135.92225
10000000000,10000000000,OOK+OOK,0,150000000000,9,0,5.85585817182416,382.997471284325,7.6759054961795,25.8319590657727,0.518099035595377,0.0510486532630549,0.2449951171875,0,130.445656
10000000000,10000000000,OOK+OOK,0,150000000000,10,0,5.84827783477136,396.246791048796,7.67027996515106,25.9796575816475,0.503389305611052,0.0501914277399722,0.241958127327107,0,136.975676
10000000000,10000000000,OOK+OOK,0,150000000000,-10,1,61.5512528095,313.554672097345,17.8923689695402,24.963132763312,0.126688236522943,0.0564037595708475,0,0,132.787025
10000000000,10000000000,OOK+OOK,0,150000000000,-9,1,77.2225522385777,313.558011626843,18.8774415114472,24.9631790178137,0.113242462104805,0.0564034607693297,0,0,136.205497
10000000000,10000000000,OOK+OOK,0,150000000000,-8,1,96.8026236000564,313.561305771795,19.8588712796528,24.9632246432293,0.101241165481626,0.056403166235194,0,0,133.11802
10000000000,10000000000,OOK+OOK,0,150000000000,-7,1,121.351836405296,313.929266631054,20.8404635285297,24.9683180548622,0.0904919689365442,0.0563871745528227,0,0,134.942184
10000000000,10000000000,OOK+OOK,0,150000000000,-6,1,151.362335427621,313.988114452052,21.8001782000581,24.9691320881976,0.0810747094995004,0.0563819064737325,0,0,138.766797
10000000000,10000000000,OOK+OOK,0,150000000000,-5,1,187.553285674074,314.067360031147,22.7312467679184,24.9702280397273,0.0728675171389601,0.0563748145473267,0,0,129.375386
10000000000,10000000000,OOK+OOK,0,50000000000,-4,-5,233.840400966701,189.728368442903,23.6891954703582,22.7813227204362,0.0652843640274003,0.0724516375516602,0,0,66.946904
10000000000,10000000000,OOK+OOK,0,150000000000,-4,1,229.413297135089,314.175449428924,23.6061858664734,24.9717224501292,0.0659085805361449,0.0563651454151966,0,0,127.173569
10000000000,10000000000,OOK+OOK,0,150000000000,-3,1,275.263967046408,314.32483047817,24.3974936454584,24.9737869000168,0.0601847882543161,0.056351790492765,0,0,134.56158
10000000000,10000000000,OOK+OOK,0,150000000000,-2,1,318.220775958985,314.533996287746,25.0272853040105,24.9766759287268,0.0559842696981944,0.0563331063897376,0,0,136.175974
10000000000,10000000000,OOK+OOK,0,150000000000,-1,1,347.107328543045,314.830595044044,25.4046378311021,24.9807693020913,0.053609633209411,0.0563066437524321,0,0,140.994594
10000000000,10000000000,OOK+OOK,0,150000000000,0,1,348.958000201984,315.256150856454,25.427731594,24.9866356870097,0.0534661506982585,0.0562687403800346,0,0,129.717987
10000000000,10000000000,OOK+OOK,0,150000000000,1,1,320.139561647266,315.873202904789,25.0533934594498,24.9951278410643,0.0558219140455455,0.0562139165977844,0,0,134.713827
10000000000,10000000000,OOK+OOK,0,150000000000,2,1,267.484000737993,316.77604843767,24.272978102862,25.0075233698124,0.0610871732927455,0.056133989384578,0,0,135.564984
10000000000,10000000000,OOK+OOK,0,150000000000,3,1,208.507756679284,318.106814951689,23.191222157623,25.0257297330167,0.0694921051429536,0.0560168007155957,0,0,128.962453
10000000000,10000000000,OOK+OOK,0,150000000000,4,1,151.072688590476,319.891519871626,21.7918595827326,25.0500272735584,0.0825461686763423,0.0558448504100333,0,0,126.683072
10000000000,10000000000,OOK+OOK,0,150000000000,5,1,99.6955482627095,322.987088610481,19.9867576605383,25.091851617822,0.10449939840831,0.0555775070081273,0,0,133.537018
10000000000,10000000000,OOK+OOK,0,50000000000,-3,-5,279.449780226351,189.769307942241,24.4630377240059,22.7822597379639,0.0597348494589443,0.0724439769714664,0,0,73.443641
10000000000,10000000000,OOK+OOK,0,150000000000,6,1,57.451120198554,327.594251545486,17.5929850110625,25.1533627238027,0.14012034440707,0.0551866585386024,0,0,138.322158
10000000000,10000000000,OOK+OOK,0,150000000000,7,1,28.7765609699925,334.366714758871,14.5903889102527,25.2422303815683,0.183359322087271,0.0546268566782038,0,0,133.991933
10000000000,10000000000,OOK+OOK,0,150000000000,8,1,6.11247837824365,344.160269697333,7.86217335898371,25.3676073337352,0.508979627294277,0.0538467785951492,0.2449951171875,0,138.44108
10000000000,10000000000,OOK+OOK,0,150000000000,9,1,5.85767086022599,357.959217507587,7.67724965228215,25.538335500508,0.518033211039703,0.0528025897345495,0.2449951171875,0,135.025888
10000000000,10000000000,OOK+OOK,0,150000000000,10,1,5.84532317279632,375.32738302949,7.66808527180018,25.7441025070346,0.50349604235449,0.0515715673491351,0.241958127327107,0,123.113287
10000000000,10000000000,OOK+OOK,0,150000000000,-10,2,61.4436635922824,264.212160668292,17.8847710270179,24.2195280264109,0.126796904366881,0.0615225637293325,0,0,123.696439
10000000000,10000000000,OOK+OOK,0,150000000000,-9,2,77.0856517147525,264.235829786333,18.8697354846589,24.2199170662994,0.113341383168138,0.061519816347372,0,0,130.659664
10000000000,10000000000,OOK+OOK,0,150000000000,-8,2,96.6271264824108,264.266606283018,19.8509906459174,24.2204228752337,0.101331901776638,0.0615162444065738,0,0,135.205942
10000000000,10000000000,OOK+OOK,0,150000000000,-7,2,121.141412088277,264.306981453247,20.8329263172263,24.2210863481758,0.0905697414897041,0.0615115592567548,0,0,137.149209
10000000000,10000000000,OOK+OOK,0,150000000000,-6,2,151.089164331615,264.360474798638,21.7923331913897,24.2219652320385,0.0811473791316297,0.0615053534017445,0,0,137.746586
