symbolRate_1,symbolRate_2,symbolRate_3,symbolRate_4,symbolRate_5,symbolRate_6,symbolRate_7,modulation,centerFrequency_1,centerFrequency_2,centerFrequency_3,centerFrequency_4,centerFrequency_5,centerFrequency_6,centerFrequency_7,powerdBm_1,powerdBm_2,powerdBm_3,powerdBm_4,powerdBm_5,powerdBm_6,powerdBm_7,SNR_1,SNR_2,SNR_3,SNR_4,SNR_5,SNR_6,SNR_7,SNRdB_1,SNRdB_2,SNRdB_3,SNRdB_4,SNRdB_5,SNRdB_6,SNRdB_7,EVM_1,EVM_2,EVM_3,EVM_4,EVM_5,EVM_6,EVM_7,SER_1,SER_2,SER_3,SER_4,SER_5,SER_6,SER_7,runningTime
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,-20,0,-20,0,-20,0,53.8540574593828,33.3396199086006,41.0506642644711,31.0169085752754,40.5729506973239,33.3071992951919,53.5910520512791,17.3121842937658,15.2296064430607,16.1332018908177,14.9159850993135,16.0823659323468,15.2253811567584,17.2909228280552,0.135114037654178,0.170613498726934,0.154296511887891,0.176763344459646,0.155174789393861,0.170733460045707,0.135449325726951,0,0.0417633410672854,0,0.0468893094816533,0,0.0401123389706331,0,21124.414762
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,-5,0,-5,0,-5,0,42.0032651504845,33.3322006477732,30.7836812361864,31.464342025013,32.0029160722999,34.631738969777,41.5929082524377,16.2328305186744,15.2286398745694,14.8832055327865,14.9781865431348,15.0518955258268,15.3947429940441,16.1901928809342,0.152572512550239,0.172243077657556,0.17744599972048,0.177465701619201,0.174136739662802,0.16957370939103,0.153313864311851,0,0.0473806325558676,0,0.052323096648147,0,0.0442029427926003,0,19131.825558
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,-6,0,-6,0,-6,0,45.7557457503957,34.8885986546428,33.9382431835457,32.6223291162357,34.7127613144467,35.5771491323229,45.3377456146854,16.6044563809665,15.4268352580299,15.3068935726748,15.1351496486546,15.4048916209919,15.5117114426208,16.5645992136078,0.146329588441491,0.167860944366455,0.169253552330596,0.173715725077344,0.167406365527952,0.16665001485471,0.146996732636032,0,0.0426181462938088,0,0.048354600402955,0,0.0415165761035472,0,19043.514679
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,-7,0,-7,0,-7,0,48.4770752291739,35.7922637496566,36.2752002635328,33.0824302105447,36.6691212666219,36.3517309407637,48.0665819878457,16.8553640962878,15.5378916703749,15.5960981871438,15.1959740499971,15.6430050271681,15.605250952535,16.8184324056852,0.142254010304103,0.165399674173757,0.163867776153082,0.172092634725939,0.16300605408289,0.164460034865549,0.14285683244576,0,0.0407253632922213,0,0.0459124488674522,0,0.0393186397215947,0,19070.99228
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,-8,0,-8,0,-8,0,50.3589537575614,36.3749320707444,37.9200274358478,33.7845827667618,38.0203865210757,36.7122081576732,49.9645448545046,17.0207669875835,15.6080219096088,15.7886864288631,15.28718559839,15.8001652765612,15.6481050713682,16.9866193561602,0.13962735367056,0.163862956260208,0.160373029217641,0.170067009653079,0.160162150776675,0.163368051051815,0.140175898404439,0,0.0387104652582733,0,0.0443250503693754,0,0.0383417791073936,0,19010.933364
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,-9,0,-9,0,-9,0,51.6173934095377,36.685940894523,39.0315824588372,33.9828633825543,38.9255215834613,36.944745025356,51.2424716113387,17.1279606962985,15.6449966202492,15.9141615925483,15.3125996955512,15.9023444061849,15.6755267361604,17.0963006918503,0.137950191991417,0.163036831172491,0.158133670462538,0.169402205806743,0.158338609631228,0.162666549312325,0.138453842648534,0,0.0373061423861277,0,0.0422492215641981,0,0.0371817571280298,0,18963.797017
10000000000,6000000000,10000000000,6000000000,10000000000,6000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,-16,0,-16,0,-16,0,51.4426124652655,20.0473141382268,40.5195927507336,19.2171947674599,39.1957569628755,20.324262401967,52.3291135673307,17.1132301571786,13.0205619575509,16.0766507175739,12.8368999176495,15.9323905611877,13.0801479335254,17.1874337804031,0.138173918451667,0.21803353779003,0.155256520897151,0.222446876417242,0.157798553725182,0.216610000374085,0.137027271592556,0,0.0994566212833506,0,0.104713640249115,0,0.0920747343998046,0,1914.54516
10000000000,6000000000,10000000000,6000000000,10000000000,6000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,-17,0,-17,0,-17,0,51.448682037886,19.1646595352878,40.5272466607031,18.4115954282861,39.2035172320748,19.4221883422386,52.3310472717273,17.1137425390885,12.8250110831465,16.0774709965382,12.6509142325033,15.9332503247855,12.8829816127825,17.187594261171,0.13816587053854,0.222746073597309,0.155242257906185,0.227011477278676,0.157783386136804,0.221335935896208,0.137024724572129,0,0.103974601624031,0,0.110330931737697,0,0.0967761631456832,0,1916.62805
10000000000,6000000000,10000000000,6000000000,10000000000,6000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,-18,0,-18,0,-18,0,51.4523553070458,18.1425560475841,40.5323024026489,17.4976237975403,39.2086798721239,18.3965235220797,52.3314246903699,17.1140526002052,12.5869847341647,16.0780127416768,12.4297907487575,15.9338222016546,12.6473576008417,17.1876255829678,0.138160988665766,0.228609910505814,0.155232843084378,0.232549716479423,0.157773303900529,0.227108570351653,0.137024188335797,0,0.111362110018927,0,0.115826108193919,0,0.103736719990231,0,1990.280886
10000000000,6000000000,10000000000,6000000000,10000000000,6000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,-19,0,-19,0,-19,0,51.4545562249697,16.9997007812294,40.5356791009977,16.4528943537547,39.212147838538,17.2420597611527,52.3310091424819,17.1142383693621,12.3044127724859,16.0783745322218,12.1624230905155,15.93420631356,12.3658914602865,17.1875910968302,0.138158053939371,0.235747781349383,0.155226559202917,0.239404613931189,0.157766536629895,0.23418196842801,0.137024680557428,0,0.118749618413823,0,0.124557333007693,0,0.112162657223104,0,2039.067026
10000000000,6000000000,10000000000,6000000000,10000000000,6000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,-20,0,-20,0,-20,0,51.4558590096366,15.7889418232466,40.5379643637291,15.3201508524405,39.2145026687585,15.9930334556329,52.330241740619,17.1143483275603,11.9835302451593,16.0786193656725,11.8526304167126,15.9344671151534,12.0393084574094,17.1875274097652,0.138156308678117,0.244100012914683,0.155222309277641,0.247572306514037,0.157761945151155,0.242630372589947,0.137025632994381,0,0.130166676842298,0,0.134509708145073,0,0.124129930394432,0,2192.497627
10000000000,5000000000,10000000000,5000000000,10000000000,5000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,0,0,0,0,0,0,31.6428049781522,21.7681477063118,22.8661724528872,20.1840787250813,22.9877220709472,21.9627454912174,32.9359791211717,15.0027497458982,13.3782147565789,13.5919347454525,13.0500893141567,13.6149593773156,13.4168662890905,15.1767057868087,0.175102211694457,0.224234346056537,0.204734003709102,0.231056976599845,0.20422563557628,0.222695548772091,0.171744070536078,0,0.112400024421515,0,0.12126022713396,0,0.110269874221517,0,3405.350159
10000000000,5000000000,10000000000,5000000000,10000000000,5000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,10,0,10,0,10,0,0.293309435895783,1.08926175288139,0.235663885185817,0.779071227787375,0.231703972123318,1.06164218022516,0.301552089058571,-5.32673965346918,0.371322545696905,-6.27706966759736,-1.08422834470073,-6.35066520994436,0.259781652021964,-5.2063765852625,0.893872529711418,0.852492888410598,0.899754476051845,0.876312972859454,0.901099200662441,0.853247321373651,0.890350640514878,0.478053842866736,0.949203248061542,0.495528492506791,0.951092929539626,0.497787137929982,0.950787641958725,0.462853305658995,4103.845334
10000000000,5000000000,10000000000,5000000000,10000000000,5000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,1,0,1,0,1,0,25.3074160411633,20.2942965578108,18.0503678300705,18.2060730610643,18.0935907743319,20.0530840165619,26.1784708174845,14.0324780472553,13.0737400237143,12.5648605637698,12.6021628122465,12.5752476358324,13.0218117338398,14.1794427418858,0.195034897477664,0.239039637826949,0.229143149880578,0.248891695404476,0.228892475020714,0.239183371402472,0.19189364804376,0,0.133585688992002,0,0.144095738185371,0,0.132372695078764,0,3249.469557
10000000000,5000000000,10000000000,5000000000,10000000000,5000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,2,0,2,0,2,0,19.1355063203422,17.8909838075096,13.4844496205802,15.7263884974214,13.477196402744,17.7740763260131,19.6677550063751,12.8183995802754,12.5263422264815,11.298332250475,11.966290000726,11.2959955737338,12.4978704079766,12.9375478981326,0.222914350036418,0.262847215548165,0.262777058844183,0.274727167882416,0.262852256585022,0.262179953170235,0.22003615207231,0,0.167836864277428,3.05222354485242e-05,0.181340823055318,0,0.165282696299915,3.05222354485242e-05,3534.28675
10000000000,5000000000,10000000000,5000000000,10000000000,5000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,3,0,3,0,3,0,13.7245200154317,15.0283253175815,9.5717331741636,12.9135459866621,9.53651435805374,14.9231558269616,14.0216539319503,11.3749716490395,11.7691058764909,9.80990583526488,11.1104551345023,9.79389666980914,11.7386067389455,11.4679924409815,0.260658347643934,0.296385916487813,0.307574055422331,0.310764785345434,0.308093516711647,0.295476134511238,0.258076980516804,0,0.218999938946212,0.000427311296279339,0.238307485651484,0.000305222354485242,0.215471974600073,6.10444708970485e-05,3650.277485
10000000000,5000000000,10000000000,5000000000,10000000000,5000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,4,0,4,0,4,0,9.39830980275393,11.972079893749,6.49777566494858,10.018875579768,6.45580058720649,11.872581778629,9.55464027775,9.73049756861537,10.7816960637218,8.12764713294475,10.0081898331728,8.09950107027927,10.745451696952,9.80214340964133,0.310162420745537,0.341775294922901,0.365212846615175,0.359433405185369,0.366244909138629,0.340603947872015,0.307865950731544,0.000488355767176388,0.294828744123573,0.00265543448402161,0.314263035779704,0.00335744589933767,0.291915984857736,0.000427311296279339,3703.109507
10000000000,5000000000,10000000000,5000000000,10000000000,5000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,5,0,5,0,5,0,6.18598074974121,9.02113473835057,4.24339807445875,7.3847938416944,4.20469207991869,8.93565940955049,6.26692811957721,7.91408564180872,9.55261169427558,6.27713774974613,8.68338375793636,6.23734196831036,9.51126606910176,7.97054713456952,0.373090577955075,0.40105497070708,0.436717107483553,0.421938601278013,0.438343214538055,0.399650449448457,0.371014444780319,0.00296065683850685,0.390316869161731,0.0141623172481153,0.411100256441568,0.0158715624332326,0.39388203687874,0.00296065683850685,3809.602962
10000000000,5000000000,10000000000,5000000000,10000000000,5000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,6,0,6,0,6,0,3.92866897474249,6.45715402619429,2.67292905099975,5.1721650435016,2.64153787803867,6.39994042256627,3.97289050359893,5.9424543718565,8.10041146004481,4.26987431196402,7.13672374742462,4.21856842585039,8.0617593112902,5.99106595677543,0.450489800488005,0.475178322699244,0.521793754024029,0.499405632919078,0.524043721189302,0.473554845767168,0.448488229818346,0.0172145407929677,0.507234873923927,0.0473094649452126,0.521492245695445,0.0474315538870067,0.510624007815362,0.0176113298537985,3531.918388
10000000000,5000000000,10000000000,5000000000,10000000000,5000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,7,0,7,0,7,0,2.40393744892884,4.41655549852461,1.61909566142084,3.46616264789401,1.59537730793265,4.36943219935735,2.43110321239976,3.8092316302352,6.45083692160348,2.09272509037417,5.39848937900555,2.02863410512176,6.40425004771934,3.85803397191404,0.542071704235584,0.563273511146667,0.617918971865812,0.590202555845178,0.620738285555832,0.561707237421989,0.539922875924705,0.0553978573390715,0.629891934794554,0.104813356530232,0.64140920747344,0.105332234532857,0.632311637562584,0.0557641241644538,3860.926113
10000000000,5000000000,10000000000,5000000000,10000000000,5000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,8,0,8,0,8,0,1.40462959452538,2.89792932258053,0.932435801547707,2.2261038652045,0.914678295290261,2.85891585486413,1.42331557102031,1.47561814445971,4.62087789282991,-0.303810597802547,3.47545423715148,-0.387316263129114,4.56201373159328,1.53301200547048,0.644948400212877,0.661534934036558,0.719382043698821,0.689813224541595,0.722697314646576,0.6604151939394,0.642451278159216,0.125293776516192,0.748824714573539,0.190214571315203,0.769874221516669,0.192992094741019,0.752106484308218,0.119891340841803,3938.310218
10000000000,5000000000,10000000000,5000000000,10000000000,5000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,9,0,9,0,9,0,0.766807449961814,1.82187695115944,0.381830458859104,1.36161327518914,0.380708226157454,1.79136540604866,0.779500258050701,-1.15313676360499,2.60519041551877,-4.18129430612827,1.34053776960023,-4.19407739061147,2.53184183081948,-1.08183736703521,0.752408893357664,0.761938623448054,0.867809470475724,0.789331971237145,0.868674443987341,0.761591304142491,0.749707718046664,0.235662179898056,0.865437450393797,0.429888285208473,0.889302723165222,0.431811244734754,0.867749419953596,0.224979397491072,4036.610893
10000000000,52000000000,10000000000,52000000000,10000000000,52000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,-10,0,-10,0,-10,0,54.2221503483023,16.0750128882998,42.1762177007589,15.4213671844573,41.2580531393241,16.4125413556399,54.6347909896699,17.3417673688673,12.0615132979628,16.250676302792,11.8812287788775,16.1550873088878,12.1517583341611,17.3746928598308,0.134643964966504,0.242018999885909,0.152279396059299,0.24682855337576,0.153908409362322,0.239646792700378,0.134162242895125,0,0.124237017560334,0,0.131657099928396,0,0.121386061907948,0,4872.916715
10000000000,52000000000,10000000000,52000000000,10000000000,52000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,-11,0,-11,0,-11,0,54.2407437122249,14.8928148638158,42.1933376783771,14.3315555608624,41.2743989526157,15.1788197761182,54.6364901234548,17.3432563565069,11.7297679071966,16.2524388134224,11.5629333169769,16.1568075768376,11.8123800445499,17.3748279226615,0.134621334151566,0.250856801648011,0.152249282309035,0.255446908655463,0.153878457457034,0.248615506622068,0.134159938209495,0,0.136104329044981,0,0.145027056848728,0,0.133723045861652,0,3985.769124
10000000000,52000000000,10000000000,52000000000,10000000000,52000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,-12,0,-12,0,-12,0,54.2522973186526,13.628078100267,42.2039199233394,13.1586296988244,41.2844507653023,13.8649625398466,54.6347520646366,17.3441813315079,11.3443461377299,16.2535279034588,11.1921066547666,16.1578651126001,11.4191870054497,17.3746897656608,0.134607278942937,0.261474937988431,0.152230683034684,0.265813515268273,0.153860006534679,0.259369722670602,0.134161824419618,0,0.15392290355902,0,0.162681503914733,0,0.151283586294327,0,4795.682992
10000000000,52000000000,10000000000,52000000000,10000000000,52000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,-13,0,-13,0,-13,0,54.2594441230044,12.3101339740543,42.2104223850353,11.9284621344475,41.2905873008389,12.501839096828,54.631479683274,17.3447534018952,10.90262779485,16.2541969801018,10.7658445627933,16.1585106015006,10.9697390507635,17.3744296345762,0.134598588419546,0.274113624449324,0.152219262853438,0.278168652076153,0.15384871265959,0.27214767966852,0.134165600213959,0,0.177223213447272,0,0.186040778955523,0,0.174865889589276,0,5198.237197
10000000000,52000000000,10000000000,52000000000,10000000000,52000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,-14,0,-14,0,-14,0,54.2638397142119,10.9729838620941,42.2143880951518,10.6719300706804,41.2942989875158,11.124703677545,54.6277371013589,17.3451052122975,10.4032474048573,16.2546049848132,10.2824297080625,16.1589009792358,10.4628845174996,17.3741321067845,0.134593245745102,0.289014248744021,0.152212303749868,0.292754958359743,0.153841855841861,0.287187581431817,0.134169976111955,0,0.207402103483895,0,0.21563310678358,0,0.203918254275686,0,4994.792845
10000000000,52000000000,10000000000,52000000000,10000000000,52000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,-15,0,-15,0,-15,0,54.2665232028866,9.65222523101004,42.2167833403761,9.2997612814456,41.2965169595528,9.73770642142608,54.6240877499902,17.3453199769574,9.84627447451786,16.2548513965984,9.68471800652697,16.1591342383472,9.88456677020657,17.3738419710061,0.134589985907117,0.306407398011822,0.152208105073527,0.31164156958065,0.153837736779908,0.305172625379494,0.13417426689967,0,0.243966569630951,0,0.255426042657088,0,0.241304832670118,0,4864.309346
10000000000,52000000000,10000000000,52000000000,10000000000,52000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,-16,0,-16,0,-16,0,54.2681454845368,0.717511393253103,42.2182116070274,0.710306393028217,41.2978210380738,0.922141902157261,54.6208019498932,17.3454498060668,-1.44171198443909,16.2549983234327,-1.48554276494519,16.1592713794926,-0.352022431742228,17.3735807221998,0.134588016816203,0.763071240914498,0.152205605288427,0.764703167846546,0.153835296751782,0.721296088162922,0.134178141507086,0,0.831238041577162,0,0.831871911352138,0,0.807071086486994,0,5430.658505
10000000000,52000000000,10000000000,52000000000,10000000000,52000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-300000000000,-200000000000,-100000000000,0,100000000000,200000000000,300000000000,0,-17,0,-17,0,-17,0,54.269113342561,1.38251090881137,42.2190486092952,1.08917171961245,41.2985708744352,0.678283281580936,54.6179831739498,17.3455272606485,1.40668566825121,16.2550844241577,0.370963563406128,16.1593502327661,-1.68588887352826,17.3733565932264,0.134586843560236,0.647872027388136,0.15220414376886,0.691868633284789,0.153833878390029,0.771947976768126,0.134181470834406,0,0.754211125588384,0,0.788146635207944,0,0.836802009601953,0,5521.976999
