symbolRate_1,symbolRate_2,symbolRate_3,symbolRate_4,symbolRate_5,symbolRate_6,symbolRate_7,modulation,centerFrequency_1,centerFrequency_2,centerFrequency_3,centerFrequency_4,centerFrequency_5,centerFrequency_6,centerFrequency_7,powerdBm_1,powerdBm_2,powerdBm_3,powerdBm_4,powerdBm_5,powerdBm_6,powerdBm_7,SNR_1,SNR_2,SNR_3,SNR_4,SNR_5,SNR_6,SNR_7,SNRdB_1,SNRdB_2,SNRdB_3,SNRdB_4,SNRdB_5,SNRdB_6,SNRdB_7,EVM_1,EVM_2,EVM_3,EVM_4,EVM_5,EVM_6,EVM_7,SER_1,SER_2,SER_3,SER_4,SER_5,SER_6,SER_7,runningTime
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-10,0,-10,0,-10,0,30.8324217599774,26.5404730298865,23.079654730039,24.4115514913875,23.2063953984409,26.8143580609518,30.825686723021,14.8900763811243,14.2390865901217,13.6322930751834,13.8759538215114,13.6560768762783,14.2836740435993,14.8891276042419,0.17727696706012,0.190573363569145,0.203847416642507,0.198489927871882,0.203307505890972,0.189738230847308,0.177300212167956,0,0.0700329710587373,0,0.0801636241528787,0,0.0656328225166372,0,15413.982363
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-11,0,-11,0,-11,0,31.1412491657992,26.5981187150731,23.35697977186,24.4431504847004,23.4169730781989,26.8406742086523,31.1536566201806,14.9333602939243,14.248509200688,13.6841668462119,13.8815718151899,13.6953075664608,14.2879342064076,14.9350902874047,0.176424261395034,0.190331376022191,0.202684502869794,0.198302865361588,0.202429529761576,0.189584448803737,0.176394783442609,0,0.0696666259616559,0,0.0796751938457781,0,0.0657549300934123,0,14974.582084
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-12,0,-12,0,-12,0,31.3396379167137,26.5916029852143,23.5355083131096,24.4222885236724,23.551928776182,26.8149700849473,31.3662425258031,14.9609397452946,14.2474451810064,13.7172358251067,13.8778635766923,13.7202647930152,14.2837731679603,14.9646249612687,0.175883058387515,0.190330594464312,0.201946356194626,0.198344200896021,0.201872814539988,0.189632725666656,0.17581537613563,0,0.0693002808645744,0,0.0791867635386776,0,0.0655717687282496,0,15287.701858
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-13,0,-13,0,-13,0,31.4663921506876,26.5338884452768,23.6496690307022,24.3686818606891,23.6379947407299,26.7394657285376,31.5035281925644,14.9784695076607,14.2380089893002,13.7382506730869,13.8683203816661,13.736106316858,14.2715272553382,14.9835919470249,0.175539964180819,0.190518397796578,0.201478575371188,0.198528428086523,0.201520181126572,0.189866053931242,0.175444314916684,0,0.0691171083160337,0,0.0793088711154527,0,0.065938091458575,0,15361.63676
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-14,0,-14,0,-14,0,31.5471187764128,26.4226746282712,23.7223688974703,24.2731373490999,23.6927217346668,26.6193104740388,31.59210302548,14.9895970092898,14.2197677684805,13.7515805516989,13.8512591334648,13.7461495377682,14.2519680165712,14.9957853701503,0.175322572702299,0.190899787426998,0.201182389006524,0.198887745018498,0.201296920054841,0.190264574906237,0.175206226188499,0,0.0689949932836732,0,0.0792478173270652,0,0.0660601990353501,0,15131.550946
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-15,0,-15,0,-15,0,31.59844374135,26.2687543482747,23.7685536033615,24.1412864211243,23.7274661744903,26.4524428460889,31.649317871897,14.9966569365677,14.1943947923841,13.7600275424853,13.8276040870707,13.7525136294589,14.2246578471102,15.0036435423762,0.17518483442803,0.191437168935525,0.200994918103967,0.199398568811308,0.20115557073642,0.190831556567293,0.175053002536657,0,0.0692392233483942,0,0.0794309786922279,0,0.0664875755540631,0,14947.17287
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-16,0,-16,0,-16,0,31.6310534573828,26.0689209624167,23.7978563385626,23.9676234354125,23.7495101061481,26.2348555719437,31.6863839452527,15.0011365613038,14.1612305534299,13.7653783847406,13.7962497270465,13.7565465562864,14.1887867766412,15.008726802686,0.175097534839585,0.192143778840703,0.200876255141254,0.200084852171683,0.201066050402108,0.191586311672794,0.17495399510911,0,0.0699719135425571,0,0.0799194089993284,0,0.066792844496001,0,15434.268769
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-17,0,-17,0,-17,0,31.6517739256187,25.8089151884047,23.8164391673609,23.7477394688588,23.7634968131897,25.9706286602369,31.7105046139417,15.0039805509645,14.1176975047216,13.7687682996093,13.7562227573248,13.7591034771202,14.1448246254295,15.0120315307429,0.175042167285859,0.193076055844289,0.200801119619608,0.200967803193348,0.201009316859941,0.192520099436795,0.174889689313987,0,0.0705214311881793,0,0.0801025703644911,0,0.0683191892056902,0,15407.487579
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-18,0,-18,0,-18,0,31.6649487579334,25.4847109739337,23.8282252765642,23.4718429682898,23.772376832253,25.6355178386215,31.726295016492,15.0057878956325,14.0627971255147,13.7709169734867,13.7054719098484,13.7607260594049,14.0884209463323,15.0141935833295,0.17500701792218,0.194257349107107,0.20075351491687,0.202096023165378,0.200973325708657,0.193725687159512,0.174847655710269,0,0.0716204664794236,0,0.0813846999206301,0,0.0693571036082789,0,15220.415759
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-19,0,-19,0,-19,0,31.6733357935613,25.0819100955034,23.8357052684043,23.1344652623591,23.7780212126504,25.2263813278861,31.7367093863546,15.0069380509737,13.9936060681376,13.772280066782,13.642594655264,13.7617571015718,14.018549563422,15.0156189502647,0.17498467518296,0.195755125429991,0.200723325226279,0.203501553643774,0.200950461513955,0.195229822421462,0.174819968839804,0,0.0721699841250458,0,0.0829720984187069,0,0.0705781793760303,0,15115.992847
