symbolRate_1,symbolRate_2,symbolRate_3,symbolRate_4,symbolRate_5,symbolRate_6,symbolRate_7,modulation,centerFrequency_1,centerFrequency_2,centerFrequency_3,centerFrequency_4,centerFrequency_5,centerFrequency_6,centerFrequency_7,powerdBm_1,powerdBm_2,powerdBm_3,powerdBm_4,powerdBm_5,powerdBm_6,powerdBm_7,SNR_1,SNR_2,SNR_3,SNR_4,SNR_5,SNR_6,SNR_7,SNRdB_1,SNRdB_2,SNRdB_3,SNRdB_4,SNRdB_5,SNRdB_6,SNRdB_7,EVM_1,EVM_2,EVM_3,EVM_4,EVM_5,EVM_6,EVM_7,SER_1,SER_2,SER_3,SER_4,SER_5,SER_6,SER_7,runningTime
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-450000000000,-300000000000,-150000000000,0,150000000000,300000000000,450000000000,0,-20,0,-20,0,-20,0,342.814673118987,39.9137067026401,321.59204859271,37.4039901620649,323.518054287212,40.6522293551745,337.509053220818,25.350594022775,16.0112206167906,25.0730530221883,15.7291793409707,25.0989852197079,16.0908436715277,25.2828542668145,0.0539506814115188,0.15630426583302,0.0556991816635313,0.161325978541184,0.0555336135985893,0.154933093714637,0.054371771380492,0,0.0275979973134693,0,0.0310153245008853,0,0.0253983759692289,0,7646.785819
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-450000000000,-300000000000,-150000000000,0,150000000000,300000000000,450000000000,0,-11,0,-11,0,-11,0,342.425634832646,46.3501145676318,320.238072727253,42.198639412848,322.307884366899,46.1753302047336,336.992365622268,25.3456626958464,16.660508119655,25.0547296341219,16.2529844847309,25.0827092945014,16.6441000980975,25.2762006227882,0.0539812091715028,0.145350542454725,0.0558164501176474,0.152230019403031,0.0556374621713338,0.145741861749931,0.0544132755086717,0,0.0226523385028697,0,0.0263141827950424,0,0.0213077721472617,0,7742.005811
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-450000000000,-300000000000,-150000000000,0,150000000000,300000000000,450000000000,0,-10,0,-10,0,-10,0,342.179158349913,46.2309346111506,319.649328883261,42.175926269907,321.765155113627,46.4021434828038,336.710011851724,25.3425355374606,16.6493267328586,25.0467379695195,16.2506462936411,25.0753901129427,16.6653804265084,25.2725603004212,0.0540005966114164,0.145593839906571,0.0558676762509867,0.152349328935148,0.0556842283982459,0.145480425167478,0.0544360182803637,0,0.0225912809866895,0,0.0267415593137554,0,0.0216130410891996,0,7300.994104
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-450000000000,-300000000000,-150000000000,0,150000000000,300000000000,450000000000,0,-9,0,-9,0,-9,0,341.784937026204,46.199502735036,318.788443483418,42.1963959773182,320.963298738415,46.2716523309614,336.271516985031,25.3375291879855,16.6463730108443,25.0350256924116,16.2527535916063,25.0645537487637,16.6531500815359,25.2669008307408,0.0540316548546439,0.14574782347886,0.0559428373932051,0.152440904886454,0.0557535410922559,0.145822404400861,0.0544714020837722,0,0.0225912809866895,0,0.0269247206789181,0,0.0214909335124244,0,7644.771739
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-450000000000,-300000000000,-150000000000,0,150000000000,300000000000,450000000000,0,-8,0,-8,0,-8,0,341.156678036846,45.7898588251618,317.517861485459,41.8726640488508,319.768482388247,46.0710093911953,335.588946558807,25.3295387687979,16.6076930455526,25.017681608922,16.2193059272571,25.0483565578479,16.6342772751693,25.2580764784328,0.0540812698355634,0.14655719233056,0.0560543265996967,0.153215702993216,0.0558573053644244,0.146347625352253,0.0545266287448689,0,0.0234460862132128,0,0.0279626350815068,0,0.021979363819525,0,7672.532984
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-450000000000,-300000000000,-150000000000,0,150000000000,300000000000,450000000000,0,-7,0,-7,0,-7,0,340.158858823691,45.3089113060644,315.62893517737,41.3402854855234,317.976897783414,45.5798655276573,334.525185378017,25.3168178586,16.5618362696733,24.9917681016424,16.1637347142913,25.0239556800441,16.5877303956567,25.2442882003792,0.0541603607173379,0.147603905431488,0.0562213160815433,0.154491973324357,0.0560139907051463,0.1474633041569,0.0546130460424366,0,0.024239833923556,0,0.0293058184260333,0,0.0226509554917883,0,7484.207763
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-450000000000,-300000000000,-150000000000,0,150000000000,300000000000,450000000000,0,-6,0,-6,0,-6,0,338.5799599888,44.323178184107,312.807708952125,40.4303050394023,315.280846367152,44.8028103287795,332.867683332857,25.2966124933156,16.4663089383078,24.9527744743805,16.0670701802003,24.9869758771675,16.5130525667674,25.2227163345199,0.0542862337397528,0.149654002531273,0.0564735334103501,0.156668760374396,0.0562522870326916,0.149235644453594,0.0547485362477886,0,0.0263157894736842,0,0.0313205934428231,0,0.0241162464130899,0,7701.700363
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-450000000000,-300000000000,-150000000000,0,150000000000,300000000000,450000000000,0,-5,0,-5,0,-5,0,336.092995197176,42.8106128840015,308.588970890341,39.025997919462,311.223022328002,43.5338853248536,330.290188707623,25.2645946105944,16.3155144531234,24.8938040012292,15.9135401706116,24.9307171588896,16.3882742892731,25.1889567313608,0.0544863063038047,0.152926623503164,0.0568571120371487,0.160137669870674,0.0566167576065287,0.15215190071178,0.0549612686322627,0,0.0286359750885334,0,0.0338237987667135,0,0.0264362903718176,0,7579.505041
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-450000000000,-300000000000,-150000000000,0,150000000000,300000000000,450000000000,0,-4,0,-4,0,-4,0,332.200031937314,40.4806617783223,302.301511113132,36.9657440925116,305.141593116847,41.6202384368453,326.29992785482,25.2139966986793,16.0724760374094,24.8044031808901,15.6779945264146,24.8450140931389,16.1930456389842,25.1361697776502,0.0548039978840138,0.158234880516258,0.0574435886468494,0.16553425894796,0.057176512221608,0.156726034557052,0.0552955767618449,0,0.0327878861887898,0,0.0385249404725563,0,0.0316869161731485,0,8389.33196
10000000000,1000000000,10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-450000000000,-300000000000,-150000000000,0,150000000000,300000000000,450000000000,0,-3,0,-3,0,-3,0,326.160848405406,37.4840446441019,293.019375589918,34.0766895055159,296.063815493429,38.8972340307494,320.171789405308,25.1343182812679,15.7384644645912,24.6689633855743,15.3245739714745,24.7138533176684,15.899187198889,25.053830632318,0.0553080465126254,0.165849235145257,0.0583435893376657,0.173806710570778,0.0580403797055229,0.163738722571141,0.055821124704357,0,0.0399316155818781,0,0.0474387935771415,0,0.0387691556261066,0,8843.281715
