symbolRate_1,symbolRate_2,modulation,centerFrequency_1,centerFrequency_2,powerdBm_1,powerdBm_2,SNR_1,SNR_2,SNRdB_1,SNRdB_2,EVM_1,EVM_2,SER_1,SER_2
64000000000,10000000000,16QAMOOK,0,1E+11,0,2,21.48666178,456.3402752,13.32168948,26.592888,0.211011786,0.047491102,0.094967421,0
64000000000,10000000000,16QAMOOK,0,1E+11,10,2,0.400040244,13.98382606,-3.978963167,11.45626013,0.847368423,0.2584458,0.880533472,0
64000000000,10000000000,16QAMOOK,0,1E+11,1,2,20.92298261,385.7596669,13.20623594,25.86316818,0.213788401,0.051520637,0.098026948,0
64000000000,10000000000,16QAMOOK,0,1E+11,2,2,19.92884288,309.7786032,12.99482083,24.91051417,0.218929344,0.057327273,0.103955259,0
64000000000,10000000000,16QAMOOK,0,1E+11,3,2,18.41975415,236.0552813,12.65283829,23.73013721,0.227454496,0.06547479,0.114751347,0
64000000000,10000000000,16QAMOOK,0,1E+11,4,2,16.36493446,171.380737,12.1391427,22.33962006,0.240782407,0.076611698,0.131506264,0
64000000000,10000000000,16QAMOOK,0,1E+11,5,2,13.84359164,119.4649062,11.4124878,20.77240346,0.260751193,0.091481922,0.159263272,0
64000000000,10000000000,16QAMOOK,0,1E+11,6,2,11.06920051,80.67562211,10.44116255,19.06742323,0.289557685,0.110952903,0.201562572,0
64000000000,10000000000,16QAMOOK,0,1E+11,7,2,8.338819378,53.21525986,9.21104567,17.26036187,0.329597452,0.136054066,0.265850793,0
64000000000,10000000000,16QAMOOK,0,1E+11,8,2,0.637442448,34.50563081,-1.955590201,15.37889971,0.782685659,0.16801253,0.838043429,0
64000000000,10000000000,16QAMOOK,0,1E+11,9,2,0.835206783,22.08644524,-0.782059875,13.44125823,0.740328482,0.208268813,0.80254986,0
64000000000,10000000000,16QAMOOK,0,1E+11,-1,3,14.06204553,414.007976,11.480485,26.17008708,0.25772402,0.050385275,0.168792822,0
64000000000,10000000000,16QAMOOK,0,1E+11,-2,3,14.04489097,443.3068192,11.47518372,26.46704412,0.257845042,0.048783401,0.168899638,0
64000000000,10000000000,16QAMOOK,0,1E+11,-3,3,13.9372469,463.9917652,11.44176994,26.66510273,0.258756459,0.047746456,0.169510018,0
64000000000,10000000000,16QAMOOK,0,1E+11,-4,3,13.75160312,478.0355129,11.3835333,26.79460161,0.260369838,0.047081761,0.171081745,0
64000000000,10000000000,16QAMOOK,0,1E+11,-5,3,13.493205,487.3161307,11.30115119,26.87810787,0.262674874,0.046658636,0.173820823,0
64000000000,10000000000,16QAMOOK,0,1E+11,-6,3,13.1625789,493.3377592,11.19340987,26.93144357,0.265719965,0.046390622,0.177727252,0
64000000000,10000000000,16QAMOOK,0,1E+11,0,3,13.96605076,374.7114683,11.45073616,25.73696985,0.258590595,0.052826487,0.169906765,0
64000000000,10000000000,16QAMOOK,0,1E+11,1,3,13.72125838,325.6775439,11.37393942,25.12787814,0.260796844,0.056480464,0.172622953,0
64000000000,10000000000,16QAMOOK,0,1E+11,2,3,13.27798164,269.7080799,11.23132064,24.30893957,0.264914883,0.061828595,0.177444951,0
64000000000,10000000000,16QAMOOK,0,1E+11,3,3,12.57682815,211.9514856,10.99571127,23.26236465,0.271820747,0.069457937,0.185364625,0
64000000000,10000000000,16QAMOOK,0,1E+11,4,3,11.45107185,158.2240215,10.58846139,21.99272419,0.284050037,0.080053361,0.201669388,0
64000000000,10000000000,16QAMOOK,0,1E+11,5,3,10.21952366,112.8505862,10.09430654,20.52503819,0.299552126,0.09439728,0.223261563,0
64000000000,10000000000,16QAMOOK,0,1E+11,6,3,8.594027023,77.55226949,9.341967149,18.89594512,0.324328052,0.113387333,0.26027345,0
64000000000,10000000000,16QAMOOK,0,1E+11,7,3,0.693798068,51.80147087,-1.587669141,17.14342091,0.76916228,0.138070316,0.830879099,0
64000000000,10000000000,16QAMOOK,0,1E+11,8,3,0.612135216,33.88058353,-2.131526351,15.29950882,0.788753287,0.169679026,0.842239788,0
64000000000,10000000000,16QAMOOK,0,1E+11,9,3,0.507889426,21.81206954,-2.94230829,13.38696874,0.815995691,0.209651516,0.859414341,0
64000000000,10000000000,16QAMOOK,0,1E+11,-10,4,7.571144288,353.4859782,8.791615229,25.48372191,0.341563794,0.055503163,0.295095601,0
64000000000,10000000000,16QAMOOK,0,1E+11,-1,4,8.91848854,307.3327883,9.502912586,24.87608896,0.317564852,0.059182214,0.256069461,0
64000000000,10000000000,16QAMOOK,0,1E+11,-2,4,8.910904797,323.2293605,9.499218037,25.09510803,0.31766662,0.057824048,0.256054202,0
64000000000,10000000000,16QAMOOK,0,1E+11,-3,4,8.865449117,334.1132251,9.477007415,25.23893667,0.318385577,0.0569519,0.257366518,0
64000000000,10000000000,16QAMOOK,0,1E+11,-4,4,8.786802589,341.3476727,9.438308693,25.33196946,0.319655069,0.056395998,0.258732242,0
64000000000,10000000000,16QAMOOK,0,1E+11,-5,4,8.676294449,346.0605196,9.383342823,25.39152055,0.321470983,0.056043539,0.261723101,0
64000000000,10000000000,16QAMOOK,0,1E+11,-6,4,8.532928639,349.0892094,9.310981136,25.42936425,0.323876915,0.055820936,0.265148856,0
64000000000,10000000000,16QAMOOK,0,1E+11,-7,4,8.354173575,351.017566,9.219034944,25.4532885,0.326955663,0.055680773,0.270268414,0
64000000000,10000000000,16QAMOOK,0,1E+11,-8,4,8.136629892,352.2372703,9.104445619,25.46835307,0.330824702,0.05559275,0.276265393,0
64000000000,10000000000,16QAMOOK,0,1E+11,-9,4,7.876674192,353.0048925,8.963428818,25.47780725,0.335633858,0.055537611,0.284047732,0
64000000000,10000000000,16QAMOOK,0,1E+11,0,4,8.878807977,285.081426,9.483546636,24.54968922,0.318233865,0.061275197,0.256641692,0
64000000000,10000000000,16QAMOOK,0,1E+11,10,3,0.386804603,13.86256607,-4.125083666,11.41843629,0.851322924,0.259603172,0.883356477,0
64000000000,10000000000,16QAMOOK,0,1E+11,1,4,8.776081879,255.7100459,9.433006665,24.0774779,0.319952346,0.064454432,0.258686463,0
64000000000,10000000000,16QAMOOK,0,1E+11,2,4,8.586484178,219.794692,9.33815374,23.420172,0.323180796,0.069193224,0.262745487,0
64000000000,10000000000,16QAMOOK,0,1E+11,3,4,8.277576569,179.7578672,9.179032068,22.54687907,0.328640493,0.076094565,0.270337082,0
64000000000,10000000000,16QAMOOK,0,1E+11,4,4,7.811117321,139.4705199,8.927131608,21.4448242,0.337412808,0.085885395,0.28260571,0
64000000000,10000000000,16QAMOOK,0,1E+11,-10,5,4.955267025,235.1517589,6.950670623,23.71348231,0.409771569,0.069167792,0.389345826,0
64000000000,10000000000,16QAMOOK,0,1E+11,-1,5,5.537973753,213.7793577,7.433508931,23.29965768,0.391118341,0.072143082,0.351303923,0
64000000000,10000000000,16QAMOOK,0,1E+11,-2,5,5.534671499,221.3706372,7.430918492,23.45120015,0.391202561,0.071034761,0.351586224,0
64000000000,10000000000,16QAMOOK,0,1E+11,-3,5,5.515860065,226.4308289,7.416132398,23.54935556,0.39175806,0.070328297,0.353096913,0
64000000000,10000000000,16QAMOOK,0,1E+11,-4,5,5.483302854,229.7330669,7.390422335,23.6122351,0.39273528,0.069880462,0.355202722,0
64000000000,10000000000,16QAMOOK,0,1E+11,-5,5,5.437294973,231.8573193,7.353828941,23.6522081,0.394133274,0.069597739,0.357758686,0
64000000000,10000000000,16QAMOOK,0,1E+11,-6,5,5.377064233,233.2103758,7.305452245,23.67747869,0.395988584,0.069419838,0.361390445,0
64000000000,10000000000,16QAMOOK,0,1E+11,-7,5,5.301049476,234.0661579,7.243618576,23.69338626,0.398369245,0.069308222,0.366044588,0
64000000000,10000000000,16QAMOOK,0,1E+11,-8,5,5.207114026,234.6045027,7.16597088,23.70336343,0.401372063,0.069238395,0.371965269,0
64000000000,10000000000,16QAMOOK,0,1E+11,-9,5,5.092743311,234.9416026,7.06951787,23.70959927,0.405121852,0.069194849,0.379747608,0
64000000000,10000000000,16QAMOOK,0,1E+11,10,4,0.366672122,13.66294512,-4.357221081,11.35544324,0.857450608,0.261589001,0.8868509,0
64000000000,10000000000,16QAMOOK,0,1E+11,5,4,7.152632854,102.8923921,8.544659332,20.12383264,0.351042854,0.099405972,0.302450674,0
64000000000,10000000000,16QAMOOK,0,1E+11,6,4,6.289768814,72.6499044,7.986346829,18.61235047,0.37160609,0.117610067,0.33382418,0
64000000000,10000000000,16QAMOOK,0,1E+11,7,4,0.648904556,49.51827181,-1.878191766,16.94765479,0.779508381,0.141585058,0.837928982,0
64000000000,10000000000,16QAMOOK,0,1E+11,8,4,0.574490379,32.85428394,-2.407172398,15.16592006,0.798050441,0.172584415,0.848152839,0
64000000000,10000000000,16QAMOOK,0,1E+11,9,4,0.478814129,21.35881616,-3.198330426,13.29577178,0.823878157,0.212049925,0.865495247,0
64000000000,10000000000,16QAMOOK,0,1E+11,-10,6,3.096694698,150.2376114,4.908983905,21.7677867,0.49405821,0.08844035,0.492736484,0
64000000000,10000000000,16QAMOOK,0,1E+11,-6,6,3.285541918,149.459244,5.166070125,21.74522781,0.483050042,0.088630743,0.465437261,0
64000000000,10000000000,16QAMOOK,0,1E+11,-7,6,3.254130004,149.8052929,5.124348992,21.75527158,0.484829752,0.088545636,0.469664139,0
64000000000,10000000000,16QAMOOK,0,1E+11,-8,6,3.214908663,150.0211656,5.07168639,21.76152536,0.487080257,0.088492853,0.475272,0
64000000000,10000000000,16QAMOOK,0,1E+11,-9,6,3.166535862,150.1550741,5.00584411,21.76540013,0.48989975,0.088460295,0.48271863,0
64000000000,10000000000,16QAMOOK,0,1E+11,0,5,5.497400405,202.7392604,7.401573701,23.06937858,0.392359105,0.073868525,0.353211359,0
64000000000,10000000000,16QAMOOK,0,1E+11,10,5,0.337061784,13.34638584,-4.722904852,11.25363676,0.86671754,0.264948526,0.892458761,0
64000000000,10000000000,16QAMOOK,0,1E+11,1,5,5.479900741,187.3806456,7.387726921,22.72724731,0.392929498,0.076525936,0.353554698,0
64000000000,10000000000,16QAMOOK,0,1E+11,2,5,5.401220002,167.2757022,7.324918673,22.23432862,0.395398403,0.080558792,0.356988082,0
64000000000,10000000000,16QAMOOK,0,1E+11,3,5,5.27034879,142.9476145,7.218393577,21.55176912,0.399599871,0.086562127,0.362939282,0
64000000000,10000000000,16QAMOOK,0,1E+11,4,5,5.066434578,116.153639,7.04702439,20.65032821,0.406409008,0.095290414,0.373590405,0
64000000000,10000000000,16QAMOOK,0,1E+11,5,5,4.76511033,89.53088953,6.780729606,19.51972899,0.417117331,0.107647905,0.391093037,0
64000000000,10000000000,16QAMOOK,0,1E+11,6,5,4.344535066,65.64633722,6.379433068,18.17210499,0.433539157,0.124672149,0.417537729,0
64000000000,10000000000,16QAMOOK,0,1E+11,7,5,0.585263094,46.09959908,-2.326488609,16.63697148,0.794924409,0.147528854,0.84751957,0
64000000000,10000000000,16QAMOOK,0,1E+11,8,5,0.520644551,31.26795813,-2.834586722,14.95099522,0.811947709,0.177525751,0.857545054,0
64000000000,10000000000,16QAMOOK,0,1E+11,9,5,0.436716637,20.64517263,-3.598002633,13.14818519,0.835716392,0.21612969,0.873277585,0
64000000000,10000000000,16QAMOOK,0,1E+11,-1,6,3.333421383,141.2425247,5.228902169,21.49965472,0.480398528,0.090759321,0.457578625,0
64000000000,10000000000,16QAMOOK,0,1E+11,-2,6,3.349862708,144.5207958,5.250270082,21.59930344,0.479477995,0.089886363,0.455724597,0
64000000000,10000000000,16QAMOOK,0,1E+11,-3,6,3.342209146,146.6592391,5.240336233,21.66309427,0.479894207,0.089333896,0.456838539,0
64000000000,10000000000,16QAMOOK,0,1E+11,-4,6,3.328982558,148.03353,5.223115198,21.70360096,0.480623211,0.088985822,0.459005387,0
64000000000,10000000000,16QAMOOK,0,1E+11,-5,6,3.310231841,148.9075835,5.198584118,21.72916816,0.481665536,0.08876736,0.461980987,0
64000000000,10000000000,16QAMOOK,0,1E+11,0,6,3.344921879,136.325116,5.243859793,21.34575876,0.479778118,0.092130738,0.455778005,0
64000000000,10000000000,16QAMOOK,0,1E+11,10,6,0.295569866,12.85692414,-5.293398447,11.09137081,0.880240472,0.270663939,0.899111898,0
64000000000,10000000000,16QAMOOK,0,1E+11,1,6,3.328044734,129.1792099,5.221891553,21.11192624,0.480740717,0.094268395,0.457235286,0
64000000000,10000000000,16QAMOOK,0,1E+11,2,6,3.296145341,119.2531742,5.180063533,20.76469948,0.48256747,0.097564476,0.460600003,0
64000000000,10000000000,16QAMOOK,0,1E+11,3,6,3.242325735,106.2899536,5.108566434,20.26492218,0.485690957,0.102572245,0.466734317,0
64000000000,10000000000,16QAMOOK,0,1E+11,4,6,3.15664084,90.65242413,4.99225171,19.57379422,0.490784586,0.110035054,0.475943418,0
64000000000,10000000000,16QAMOOK,0,1E+11,5,6,3.025883117,73.49300848,4.808521481,18.66246026,0.498864908,0.120895697,0.490043184,0
64000000000,10000000000,16QAMOOK,0,1E+11,6,6,0.537551149,56.50896909,-2.695802052,17.52117384,0.806868633,0.136281254,0.855057757,0
64000000000,10000000000,16QAMOOK,0,1E+11,7,6,0.50019199,41.32682722,-3.008632669,16.16232065,0.817048784,0.15747454,0.860375689,0
64000000000,10000000000,16QAMOOK,0,1E+11,8,6,0.447826142,28.93971016,-3.488905582,14.61494177,0.831966863,0.185892315,0.869653457,0
64000000000,10000000000,16QAMOOK,0,1E+11,9,6,0.378885564,19.56233186,-4.214919415,12.91420622,0.852861427,0.223075627,0.884302565,0
64000000000,10000000000,16QAMOOK,0,1E+11,-10,7,1.855617995,93.12749118,2.684885754,19.69077903,0.591765206,0.115549638,0.603138877,0
64000000000,10000000000,16QAMOOK,0,1E+11,-1,7,1.954612138,89.63831273,2.910605913,19.52493673,0.581781661,0.117276386,0.574702821,0
64000000000,10000000000,16QAMOOK,0,1E+11,-2,7,1.954026308,90.94240821,2.909304066,19.5876645,0.581832376,0.116614986,0.5750309,0
64000000000,10000000000,16QAMOOK,0,1E+11,-3,7,1.950976106,91.77756474,2.902519506,19.6273653,0.582128944,0.116200266,0.575244533,0
64000000000,10000000000,16QAMOOK,0,1E+11,-4,7,1.945713274,92.30644169,2.890788416,19.6523201,0.582646463,0.115941527,0.576434773,0
64000000000,10000000000,16QAMOOK,0,1E+11,-5,7,1.928219893,92.63843707,2.85156559,19.66791219,0.584383776,0.115780956,0.582141822,0
64000000000,10000000000,16QAMOOK,0,1E+11,-6,7,1.92835561,92.84525169,2.851871257,19.67759698,0.584369,0.115681915,0.581104177,0
64000000000,10000000000,16QAMOOK,0,1E+11,-7,7,1.915713893,92.97310904,2.823306489,19.68357354,0.585634322,0.115621288,0.585048754,0
64000000000,10000000000,16QAMOOK,0,1E+11,-8,7,1.89981672,93.05148471,2.787117054,19.68723307,0.58723749,0.115584537,0.589443486,0
64000000000,10000000000,16QAMOOK,0,1E+11,-9,7,1.880035716,93.09903269,2.741660999,19.68945169,0.589250952,0.115562551,0.595646468,0
64000000000,10000000000,16QAMOOK,0,1E+11,0,7,1.952132435,87.63321581,2.905092774,19.42668749,0.582037662,0.118325573,0.575091938,0
64000000000,10000000000,16QAMOOK,0,1E+11,1,7,1.945482805,84.61777643,2.890273966,19.27461609,0.582713643,0.119979408,0.577182488,0
64000000000,10000000000,16QAMOOK,0,1E+11,2,7,1.922925866,80.22523724,2.839625413,19.0431101,0.584991422,0.122565224,0.582363084,0
64000000000,10000000000,16QAMOOK,0,1E+11,3,7,1.911261824,74.10933727,2.813201852,18.6987293,0.586211012,0.126564353,0.584041628,0
64000000000,10000000000,16QAMOOK,0,1E+11,4,7,1.876431831,66.10273569,2.733327914,18.20219433,0.589830406,0.132659135,0.591518777,0
64000000000,10000000000,16QAMOOK,0,1E+11,5,7,1.822106873,56.42014199,2.605738463,17.51434175,0.595607025,0.141771099,0.602536127,0
64000000000,10000000000,16QAMOOK,0,1E+11,-10,8,1.036442343,56.42235228,0.155451474,17.51451188,0.700760913,0.153576728,0.734874033,0
64000000000,10000000000,16QAMOOK,0,1E+11,-1,8,1.075188299,55.1791758,0.314845295,17.41775209,0.694196145,0.154768326,0.714159279,0
64000000000,10000000000,16QAMOOK,0,1E+11,-2,8,1.074962397,55.66077265,0.313932728,17.45549231,0.694229652,0.154293599,0.714670471,0
64000000000,10000000000,16QAMOOK,0,1E+11,-3,8,1.073789575,55.96295802,0.309191833,17.47900662,0.694423517,0.154001189,0.715738635,0
64000000000,10000000000,16QAMOOK,0,1E+11,-4,8,1.071763399,56.15045728,0.300989217,17.49353297,0.69476172,0.153822739,0.717043322,0
64000000000,10000000000,16QAMOOK,0,1E+11,-5,8,1.068878238,56.26551188,0.289282352,17.50242274,0.695245384,0.153715108,0.718836311,0
64000000000,10000000000,16QAMOOK,0,1E+11,-6,8,1.065051262,56.33523544,0.273705112,17.50780114,0.695889098,0.153651205,0.721430424,0
64000000000,10000000000,16QAMOOK,0,1E+11,-7,8,1.060133931,56.37683449,0.253607351,17.51100687,0.696719142,0.153614094,0.724306838,0
64000000000,10000000000,16QAMOOK,0,1E+11,-8,8,1.053785352,56.4011369,0.227521573,17.51287858,0.697795139,0.15359324,0.727686814,0
64000000000,10000000000,16QAMOOK,0,1E+11,-9,8,1.04612992,56.41490922,0.195856234,17.51393894,0.699099728,0.153582121,0.730883677,0
64000000000,10000000000,16QAMOOK,0,1E+11,0,8,1.074236626,54.42148448,0.310999555,17.35770384,0.694362713,0.155533004,0.714624693,0
64000000000,10000000000,16QAMOOK,0,1E+11,10,7,0.350468361,12.12192261,-4.553511823,10.83571507,0.861955758,0.280489275,0.887980956,4.88E-05
64000000000,10000000000,16QAMOOK,0,1E+11,6,7,0.4246463,45.76820274,-3.719726551,16.60563859,0.838033939,0.155073463,0.873011513,0
64000000000,10000000000,16QAMOOK,0,1E+11,7,7,0.397369542,35.1992576,-4.008054241,15.46533504,0.846303331,0.173967483,0.878710888,0
64000000000,10000000000,16QAMOOK,0,1E+11,8,7,0.358566104,25.73057095,-4.454307674,14.10449423,0.858495831,0.20003059,0.887217988,0
64000000000,10000000000,16QAMOOK,0,1E+11,9,7,0.306507816,17.99040364,-5.135584467,12.55040907,0.875690744,0.234956532,0.897792732,0
64000000000,10000000000,16QAMOOK,0,1E+11,-10,9,0.520964666,33.74629299,-2.831917314,15.28226073,0.810876723,0.205717332,0.855729175,0
64000000000,10000000000,16QAMOOK,0,1E+11,-5,9,0.529111428,33.71054508,-2.764528587,15.27765775,0.808713603,0.205759565,0.859811088,0
64000000000,10000000000,16QAMOOK,0,1E+11,-6,9,0.531557227,33.72966599,-2.744499732,15.28012041,0.808067142,0.205730188,0.858910778,0
64000000000,10000000000,16QAMOOK,0,1E+11,-7,9,0.529754855,33.73973029,-2.759250545,15.28141607,0.80854312,0.20571707,0.857896022,0
64000000000,10000000000,16QAMOOK,0,1E+11,-8,9,0.527463988,33.74448402,-2.778071857,15.28202792,0.809149363,0.205713103,0.857033861,0
64000000000,10000000000,16QAMOOK,0,1E+11,-9,9,0.524578126,33.74621266,-2.80189823,15.28225039,0.809915003,0.205714026,0.856583706,0
64000000000,10000000000,16QAMOOK,0,1E+11,10,8,0.180822236,11.06915908,-7.427481657,10.44114629,0.921112215,0.29736086,0.913799812,4.88E-05
64000000000,10000000000,16QAMOOK,0,1E+11,1,8,1.065707399,53.2489884,0.27637981,17.26311362,0.695808238,0.156755707,0.7182946,0
64000000000,10000000000,16QAMOOK,0,1E+11,2,8,1.066922539,51.47536886,0.281328898,17.11599467,0.695621484,0.158695778,0.71799704,0
64000000000,10000000000,16QAMOOK,0,1E+11,3,8,1.05841205,48.87708145,0.246547758,16.89105265,0.697092352,0.161746531,0.720804785,0
64000000000,10000000000,16QAMOOK,0,1E+11,4,8,1.044753639,45.23811353,0.190138925,16.55504486,0.699469815,0.166489692,0.7275037,0
64000000000,10000000000,16QAMOOK,0,1E+11,5,8,1.023144466,40.4440679,0.099369597,16.06854831,0.703279675,0.173755645,0.735690416,0
64000000000,10000000000,16QAMOOK,0,1E+11,6,8,0.302837762,34.6070584,-5.18789972,15.39164686,0.876278704,0.184674062,0.896724576,0
64000000000,10000000000,16QAMOOK,0,1E+11,7,8,0.285209299,28.14027961,-5.448363181,14.49328408,0.88236191,0.200690897,0.900676753,0
64000000000,10000000000,16QAMOOK,0,1E+11,8,8,0.259783552,21.67956817,-5.853883495,13.36050627,0.891362423,0.223530509,0.905307972,0
64000000000,10000000000,16QAMOOK,0,1E+11,9,8,0.224992466,15.85524749,-6.478320246,12.00173026,0.904125317,0.255101291,0.909511929,0
64000000000,10000000000,16QAMOOK,0,1E+11,-10,10,0.097762369,20.25948383,-10.09828285,13.06628376,0.95450839,0.272959485,0.919308445,0
64000000000,10000000000,16QAMOOK,0,1E+11,-1,9,0.53645984,33.35327722,-2.704627845,15.23138513,0.806781248,0.20641354,0.860787695,0
64000000000,10000000000,16QAMOOK,0,1E+11,-2,9,0.53515083,33.51759506,-2.715237963,15.2527285,0.807122974,0.206103647,0.86152015,0
64000000000,10000000000,16QAMOOK,0,1E+11,-3,9,0.534731654,33.61714692,-2.718641068,15.26560852,0.807231933,0.205921307,0.861069995,0
64000000000,10000000000,16QAMOOK,0,1E+11,-4,9,0.534000284,33.67629181,-2.724585116,15.27324264,0.807423716,0.205816907,0.860558802,0
64000000000,10000000000,16QAMOOK,0,1E+11,0,9,0.53486847,33.08659978,-2.717530025,15.19652138,0.807203564,0.20693015,0.862283125,0
64000000000,10000000000,16QAMOOK,0,1E+11,10,9,0.117023033,9.677773195,-9.317286487,9.857754399,0.9467349,0.325336757,0.918087696,4.88E-05
64000000000,10000000000,16QAMOOK,0,1E+11,1,9,0.533924524,32.66099474,-2.725201308,15.14029408,0.807458779,0.207778879,0.861962675,0
64000000000,10000000000,16QAMOOK,0,1E+11,2,9,0.532124052,31.99462613,-2.739871105,15.0507704,0.80794457,0.209156591,0.861489631,0
64000000000,10000000000,16QAMOOK,0,1E+11,3,9,0.529032214,30.97639349,-2.765178819,14.91030853,0.808779916,0.211368642,0.860871622,0
