symbolRate_1,symbolRate_2,symbolRate_3,symbolRate_4,symbolRate_5,modulation,centerFrequency_1,centerFrequency_2,centerFrequency_3,centerFrequency_4,centerFrequency_5,powerdBm_1,powerdBm_2,powerdBm_3,powerdBm_4,powerdBm_5,SNR_1,SNR_2,SNR_3,SNR_4,SNR_5,SNRdB_1,SNRdB_2,SNRdB_3,SNRdB_4,SNRdB_5,EVM_1,EVM_2,EVM_3,EVM_4,EVM_5,SER_1,SER_2,SER_3,SER_4,SER_5,BER_1,BER_2,BER_3,BER_4,BER_5,achievableDataRate_1,achievableDataRate_2,achievableDataRate_3,achievableDataRate_4,achievableDataRate_5,runningTime
10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-300000000000,-150000000000,0,150000000000,300000000000,0,-20,0,-20,0,350.779247468621,47.6779519352369,344.200932938857,47.1623051350599,349.905885584937,25.4503389205871,16.7831759148199,25.3681204312591,16.7359502379733,25.4395124758597,0.0533345939541783,0.143350610705012,0.0538394754448202,0.144032866871151,0.0533986944471519,0,0.0135075265102775,0,0.0132634162055296,0,0,0.00337688162756937,0,0.00331585405138239,0,10000000000,3869882782.60447,10000000000,3871859404.78375,10000000000,4953.025507
10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-300000000000,-150000000000,0,150000000000,300000000000,0,-11,0,-11,0,351.277532451108,55.7215717440069,343.357699802438,55.95495573868,350.392805289556,25.4565037340562,17.4602335811305,25.357467909008,17.4783855654178,25.4455518010128,0.0532965589194866,0.132831852473302,0.0539052033824772,0.132483770059652,0.0533615979853857,0,0.0104515457928699,0,0.00977941321488699,0,0,0.00261288644821748,0,0.00244485330372175,0,10000000000,3895454977.91943,10000000000,3901178558.43311,10000000000,4899.07132
10000000000,13000000000,10000000000,13000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-300000000000,-150000000000,0,150000000000,300000000000,0,-14,0,-14,0,345.385682208954,26.351034291509,342.452968904433,25.7747859058234,346.093398901864,25.3830433014364,14.2079766616259,25.3460093568893,14.1119506657221,25.3919331600076,0.0537507750985707,0.191327782418812,0.0539715816040276,0.193388722922519,0.0536945770068166,0,0.0515604436924234,0,0.0542785510024356,0,0,0.0128901109231058,0,0.0135696377506089,0,10000000000,46840157642.29,10000000000,46619224462.8725,10000000000,279.733627
10000000000,129000000000,10000000000,129000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-300000000000,-150000000000,0,150000000000,300000000000,0,-13,0,-13,0,345.524591986613,8.11999961164113,342.60726902834,8.07505379995409,349.035688085822,25.384789628072,9.09556008469978,25.3479657306442,9.07145424494825,25.4286983482835,0.053736566607045,0.331138334779536,0.0539579487938839,0.331955904523778,0.0534594094623942,0,0.30246247610395,0,0.303872579637726,0,0,0.0756156190259875,0,0.0759681449094316,0,10000000000,316547090368.614,10000000000,315892420219.959,10000000000,2942.455296
10000000000,129000000000,10000000000,129000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-300000000000,-150000000000,0,150000000000,300000000000,0,-12,0,-12,0,345.354513198704,9.63630735370725,342.472340660238,9.57498476978108,349.022840729028,25.3826513587274,9.83910643535759,25.3462550200743,9.81138091841152,25.4285384895916,0.0537497331276268,0.306628202123699,0.0539686836219022,0.307514624666626,0.0534602787517682,0,0.249181382847841,0,0.251140385743759,0,0,0.0622953457119603,0,0.0627850964359397,0,10000000000,342372532690.584,10000000000,341389886791.806,10000000000,2857.369773
10000000000,129000000000,10000000000,129000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-300000000000,-150000000000,0,150000000000,300000000000,0,-11,0,-11,0,345.12187547674,11.3143753023441,342.409056645578,11.2320306983313,348.985519084474,25.3797248782739,10.536305803646,25.3454524315226,10.5045828176024,25.4280740658043,0.053767764306465,0.284972310254231,0.0539740743384487,0.285928665578974,0.0534630036856571,0,0.203215793159578,0,0.204966592849166,0,0,0.0508039482898946,0,0.0512416482122916,0,10000000000,366463057149.46,10000000000,365516003571.041,10000000000,2675.085631
10000000000,129000000000,10000000000,129000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-300000000000,-150000000000,0,150000000000,300000000000,0,-10,0,-10,0,344.799728885838,13.129979179195,342.244940311754,13.0215284763371,348.905981863572,25.3756691566941,11.1826403740952,25.3433703632121,11.1466196502159,25.4270841532966,0.0537927689747743,0.266035825258954,0.0539868699829958,0.267061519139066,0.0534689420206013,0,0.163467908314879,0,0.165493157685537,0,0,0.0408669770787197,0,0.0413732894213844,0,10000000000,388935339892.701,10000000000,387753863306.498,10000000000,2693.034547
10000000000,129000000000,10000000000,129000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-300000000000,-150000000000,0,150000000000,300000000000,0,-9,0,-9,0,344.348026927119,15.0465343745783,341.989831198059,14.9068114383015,348.755394957317,25.3699759887319,11.774364816364,25.340131928391,11.7338475795053,25.4252093450981,0.0538278937110231,0.249645095744455,0.0540068263933188,0.250737962463144,0.0534803054353223,0,0.132450362462855,0,0.133912516798213,0,0,0.0331125906157137,0,0.0334781291995533,0,10000000000,407761534254.805,10000000000,406848589703.161,10000000000,2672.706367
10000000000,129000000000,10000000000,129000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-300000000000,-150000000000,0,150000000000,300000000000,0,-8,0,-8,0,343.706867091729,17.0167514613995,341.591884596548,16.7294751695055,348.487265653142,25.3618820921099,12.308766558047,25.3350754434483,12.2348231666096,25.4218691282824,0.0538778733140514,0.235601998799173,0.0540380614884435,0.237508396258285,0.0535006712915229,0,0.108185225143376,0,0.110754641985123,0,0,0.0270463062858441,0,0.0276886604962807,0,10000000000,423454110459.077,10000000000,421754166319.78,10000000000,2650.069535
10000000000,129000000000,10000000000,129000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-300000000000,-150000000000,0,150000000000,300000000000,0,-7,0,-7,0,342.786269905897,18.9858646533225,341.094887333099,18.770188376105,348.027169934061,25.3502341820004,12.7843038054433,25.3287520982175,12.734686311878,25.4161314995759,0.0539498818729467,0.223696952671468,0.0540770318270408,0.224912252426355,0.0535357936392667,0,0.0900194953911381,0,0.0919075199212613,0,0,0.0225048738477845,0,0.0229768799803153,0,10000000000,435877492303.564,10000000000,434560806185.793,10000000000,2620.624816
10000000000,129000000000,10000000000,129000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-300000000000,-150000000000,0,150000000000,300000000000,0,-6,0,-6,0,341.57477904094,20.8956384502514,340.371935253598,20.4786850469901,347.256877134615,25.3348579606931,13.200556452181,25.3195374393027,13.1130206679743,25.4065085533705,0.0540453069621798,0.213721312860765,0.0541344555510371,0.215815750566734,0.0535948835490219,0,0.0775414986845343,0,0.0796471902030928,0,0,0.0193853746711336,0,0.0199117975507732,0,10000000000,444807550297.405,10000000000,443295722567.363,10000000000,2525.661246
10000000000,129000000000,10000000000,129000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-300000000000,-150000000000,0,150000000000,300000000000,0,-5,0,-5,0,339.848240502368,22.6878852867815,339.148378332603,22.3869510670039,345.989156163953,25.3128502578957,13.5579401765302,25.3038974478926,13.499949499908,25.3906248754435,0.0541813865650269,0.20547992947564,0.0542317878701993,0.206794807625029,0.0536925261532737,0,0.0683143111313005,0,0.0698379800503473,0,0,0.0170785777828251,0,0.0174594950125868,0,10000000000,451655035100.561,10000000000,450518302316.516,10000000000,2589.126623
10000000000,129000000000,10000000000,129000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-300000000000,-150000000000,0,150000000000,300000000000,0,-4,0,-4,0,337.23862926438,24.3060957321248,337.118944102606,23.9638709896247,343.940271292656,25.2793731540551,13.8571520408528,25.277831580032,13.795569728844,25.3648302948944,0.0543897488013985,0.198804785233963,0.0543944018640208,0.200158764460685,0.0538519305992851,0,0.0618174247156133,0,0.0631754774478072,0,0,0.0154543561789033,0,0.0157938693619518,0,10000000000,456616080575.767,10000000000,455577433583.253,10000000000,2556.041136
10000000000,13000000000,10000000000,13000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-300000000000,-150000000000,0,150000000000,300000000000,0,-13,0,-13,0,345.212029116843,28.2892361952274,342.312752777296,27.5794776127056,346.04579909442,25.3808592055431,14.5162122173497,25.3442307897323,14.4058603587653,25.3913358138725,0.0537642477717321,0.184938535322211,0.0539824488861289,0.187203594554515,0.0536983823168715,0,0.046061289716112,0,0.0496261540059964,0,0,0.011515322429028,0,0.0124065385014991,0,10000000000,47293773436.3656,10000000000,46995620601.9585,10000000000,283.507278
10000000000,129000000000,10000000000,129000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-300000000000,-150000000000,0,150000000000,300000000000,0,-3,0,-3,0,333.599341503911,25.443453356747,333.803984094066,25.314714370701,340.678782774361,25.2322518470701,14.0557605634725,25.2349151586552,14.0337303154793,25.3234508686712,0.0546836302513235,0.194515849044322,0.054663257270451,0.194955612408862,0.0541089274268138,0,0.0584057312664433,0,0.0585382242159257,0,0,0.0146014328166108,0,0.0146345560539814,0,10000000000,459277406171.117,10000000000,459176238393.968,10000000000,2589.78687
10000000000,129000000000,10000000000,129000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-300000000000,-150000000000,0,150000000000,300000000000,0,-2,0,-2,0,328.061085556743,26.4964210062002,328.4955896768,26.3816296532673,335.532662963879,25.1595471764515,14.2318721573949,25.1652954317468,14.213016193969,25.2573480365406,0.0551408584489117,0.190734319730821,0.0551022426006821,0.191122097760013,0.0545220432408996,0,0.0554246399030909,0,0.0555618647436261,0,0,0.0138561599757727,0,0.0138904661859065,0,10000000000,461625806791.447,10000000000,461523984171.181,10000000000,2508.195945
10000000000,129000000000,10000000000,129000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-300000000000,-150000000000,0,150000000000,300000000000,0,-1,0,-1,0,319.736231801718,27.246964872195,320.144585530778,26.8289616173296,327.796014907386,25.0479185234919,14.3531813183575,25.0534616118442,14.2860386415197,25.1560366944725,0.0558512979320768,0.1881875989754,0.0558149164314524,0.18962677868742,0.0551617223838801,0,0.0533568035129559,0,0.0545681676225087,0,0,0.013339200878239,0,0.0136420419056272,0,10000000000,463276437633.203,10000000000,462328133012.078,10000000000,2597.864389
10000000000,129000000000,10000000000,129000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-300000000000,-150000000000,0,150000000000,300000000000,0,0,0,0,0,307.476909103433,27.7960720720999,307.35590544994,27.3636656951406,316.080169241946,24.8781250669517,14.4398342908579,24.8764156194909,14.3717427596233,24.9979724921206,0.0569511594699565,0.186389016634486,0.0569621947115362,0.187792814993709,0.0561750732276327,0,0.0522826642439384,0,0.0534892964624382,0,0,0.0130706660609846,0,0.0133723241156096,0,10000000000,464141250317.441,10000000000,463174417958.221,10000000000,2514.746499
10000000000,129000000000,10000000000,129000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-300000000000,-150000000000,0,150000000000,300000000000,0,1,0,1,0,289.997969670514,27.4886868670209,289.004427043194,27.0723326527689,298.973446108768,24.6239495733351,14.3915399411673,24.6090449544065,14.3252567780893,24.756326173527,0.058639039609062,0.187401864229167,0.0587382487629454,0.18877307895192,0.057760975961925,0,0.0536549126492912,0,0.0549798421441145,0,0,0.0134137281623228,0,0.0137449605360286,0,10000000000,463043983533.983,10000000000,461982327949.276,10000000000,2498.752627
