symbolRate_1,symbolRate_2,symbolRate_3,symbolRate_4,symbolRate_5,modulation,centerFrequency_1,centerFrequency_2,centerFrequency_3,centerFrequency_4,centerFrequency_5,powerdBm_1,powerdBm_2,powerdBm_3,powerdBm_4,powerdBm_5,SNR_1,SNR_2,SNR_3,SNR_4,SNR_5,SNRdB_1,SNRdB_2,SNRdB_3,SNRdB_4,SNRdB_5,EVM_1,EVM_2,EVM_3,EVM_4,EVM_5,SER_1,SER_2,SER_3,SER_4,SER_5,BER_1,BER_2,BER_3,BER_4,BER_5,achievableDataRate_1,achievableDataRate_2,achievableDataRate_3,achievableDataRate_4,achievableDataRate_5,runningTime
10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-20,0,-20,0,314.155487762108,55.6015334386371,221.53336666144,55.4767584509073,314.250602351417,24.9714465050424,17.4508676918556,23.4543914755953,17.4411107698647,24.9727611880874,0.0563500841500438,0.132975460513998,0.0670515862720387,0.133024655145153,0.0563424345871116,0,0.0072733306279692,0,0.0081292257618399,0,0,0.0018183326569923,0,0.00203230644045998,0,10000000000,3923472986.63772,10000000000,3915753171.05412,10000000000,5387.872615
10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-11,0,-11,0,312.528158978032,66.9278127454425,220.635770360315,68.0332622777107,312.556956520406,24.9488915364114,18.256066321437,23.4367592338407,18.3272129640874,24.9492916935562,0.0564964349320669,0.121419900661523,0.0671874555344575,0.120352107415092,0.0564953126560786,0,0.00464507335859801,0,0.00537873404497558,0,0,0.0011612683396495,0,0.0013446835112439,0,10000000000,3948428561.21527,10000000000,3941116213.81087,10000000000,5411.886063
10000000000,19000000000,10000000000,19000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-14,0,-14,0,315.455494913084,25.0968103877364,223.074481659047,24.5488248172485,319.550176290046,24.9893809677496,13.9961852948789,23.4844989252264,13.9003070674004,25.0453906147704,0.0562296877870741,0.195858015701227,0.066812693186175,0.197966016689699,0.0558802478705323,0,0.0510815755848072,0,0.0536854197985936,0,0,0.0127703938962018,0,0.0134213549496484,0,10000000000,68506577151.0654,10000000000,68201120099.1219,10000000000,536.019258
10000000000,193000000000,10000000000,193000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-13,0,-13,0,316.036895587977,6.12005981801733,226.700220882932,6.14318403740538,312.30725244136,24.9973778709593,7.8675566699979,23.554519432769,7.8839352610133,24.9458206959264,0.0561748436687203,0.37479466436405,0.0662802119404496,0.374163616085165,0.0565150581126364,0,0.390186299601218,0,0.38804640082985,0,0,0.0975465749003045,0,0.0970116002074624,0,10000000000,415984949936.732,10000000000,417307968882.41,10000000000,6147.29771
10000000000,193000000000,10000000000,193000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-12,0,-12,0,315.976306525828,7.48101688511342,226.697640445505,7.49001765345402,312.263592888639,24.9965451828019,8.73960634973711,23.5544699984937,8.74482841302756,24.9452135237216,0.0561802332566042,0.343405338161822,0.066280651380441,0.343214497679326,0.0565189172033551,0,0.327401266364153,0,0.326320667314914,0,0,0.0818503165910383,0,0.0815801668287284,0,10000000000,456517287966.873,10000000000,457245265484.436,10000000000,6018.227074
10000000000,193000000000,10000000000,193000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-11,0,-11,0,315.891285091723,9.02735738574284,226.684782296608,9.03956789860768,312.19693536633,24.9953764461745,9.55560636165698,23.5542236623838,9.56147671212598,24.9442863556168,0.0561877928410517,0.315825827028692,0.0662826056109851,0.315622587055023,0.0565248322160074,0,0.269395006164653,0,0.268760160898819,0,0,0.0673487515411633,0,0.0671900402247048,0,10000000000,497216875905.333,10000000000,497682777348.312,10000000000,5120.314038
10000000000,193000000000,10000000000,193000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-10,0,-10,0,315.769602379752,10.7999411459295,226.653843556776,10.8164016285928,312.095374905689,24.9937032024435,10.3342138881402,23.5536308814805,10.3408280487745,24.9428733269026,0.0561986102870398,0.291148708818603,0.0662872168306088,0.290931461675554,0.0565338744779218,0,0.216762096411015,0,0.215548317073123,0,0,0.0541905241027538,0,0.0538870792682808,0,10000000000,537376497707.858,10000000000,538346267387.497,10000000000,5581.839954
10000000000,193000000000,10000000000,193000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-9,0,-9,0,315.592251801156,12.7941205316457,226.592051726653,12.8161316025456,311.940518055084,24.9912633217582,11.0701043782926,23.5524467184778,11.0775695831928,24.940717890722,0.0562143793859858,0.269293918549211,0.0662963547355208,0.269060638090681,0.0565477034475979,0,0.170207817631764,0,0.169651717133254,0,0,0.0425519544079409,0,0.0424129292833136,0,10000000000,576041643749.972,10000000000,576521206130.677,10000000000,5510.171213
10000000000,193000000000,10000000000,193000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-8,0,-8,0,315.32950914204,14.990038523263,226.478662372299,15.0191638538665,311.706182067676,24.9876461476274,11.7580274895362,23.5502729133565,11.7664575532063,24.9374541572328,0.0562377561550532,0.250134260487296,0.0663130589823657,0.249882658532548,0.056568820925391,0,0.131923877612282,0,0.131832562722721,0,0,0.0329809694030705,0,0.0329581406806804,0,10000000000,610598781224.716,10000000000,610669221766.888,10000000000,5071.247088
10000000000,193000000000,10000000000,193000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-400000000000,-200000000000,0,200000000000,400000000000,0,-7,0,-7,0,314.934653160017,17.3502530704227,226.280193221562,17.388290679721,311.344087759956,24.9822044992891,12.3930581378318,23.5464654091432,12.4025689167199,24.9324062314043,0.0562729324236252,0.233511024778345,0.0663422473112443,0.233238658137824,0.0566013490877677,0,0.102024131865712,0,0.102182572627551,0,0,0.0255060329664279,0,0.0255456431568878,0,10000000000,639787637550.567,10000000000,639604644807.677,10000000000,5186.129486
