symbolRate_1,symbolRate_2,symbolRate_3,symbolRate_4,symbolRate_5,modulation,centerFrequency_1,centerFrequency_2,centerFrequency_3,centerFrequency_4,centerFrequency_5,powerdBm_1,powerdBm_2,powerdBm_3,powerdBm_4,powerdBm_5,SNR_1,SNR_2,SNR_3,SNR_4,SNR_5,SNRdB_1,SNRdB_2,SNRdB_3,SNRdB_4,SNRdB_5,EVM_1,EVM_2,EVM_3,EVM_4,EVM_5,SER_1,SER_2,SER_3,SER_4,SER_5,BER_1,BER_2,BER_3,BER_4,BER_5,achievableDataRate_1,achievableDataRate_2,achievableDataRate_3,achievableDataRate_4,achievableDataRate_5,runningTime
10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-20,0,-20,0,344.613072656312,40.4139740340122,348.626526579283,40.8454402661152,346.856034272582,25.3733174808245,16.065315580938,25.423604289837,16.1114358160788,25.401492543451,0.0538084805043741,0.155457334752797,0.0534999202527094,0.154534560417077,0.053634781065358,0,0.0212086702338427,0,0.0221260187698084,0,0,0.00530216755846067,0,0.00553150469245209,0,10000000000,3809472934.45997,10000000000,3802436445.67164,10000000000,2261.589112
10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-11,0,-11,0,344.778123296986,45.9414112595985,348.811771790692,46.5978350883545,347.113481180148,25.3753970137304,16.6220433201796,25.4259113319135,16.6836574005863,25.4047148111149,0.053795681440697,0.146027629361123,0.0534856410882796,0.144951720507725,0.0536150529786345,0,0.0169303898652836,0,0.0169306438667024,0,0,0.00423259746632091,0,0.00423266096667561,0,10000000000,3842320757.42053,10000000000,3842248568.27,10000000000,2324.850349
10000000000,7000000000,10000000000,7000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-14,0,-14,0,348.421475339858,24.485011495383,361.881612818244,24.4203927382669,350.84215137818,25.4210491537743,13.8890031224969,25.5856651719374,13.8775264415803,25.4511176545576,0.0535061483887341,0.198138972084386,0.0525111991834562,0.198477884265,0.0533254502457007,0,0.0699227805804261,0,0.0685163149593687,0,0,0.0174806951451065,0,0.0171290787398422,0,10000000000,24443773402.6201,10000000000,24500903343.1875,10000000000,453.217613
10000000000,65000000000,10000000000,65000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-13,0,-13,0,353.786879179084,11.4446621531932,359.163660662852,11.3260556519715,351.156834960503,25.4874172228262,10.5860297681226,25.5529238932053,10.5407869125526,25.4550112599662,0.0531102925685149,0.283511750053605,0.0527088869548832,0.284895786126055,0.0532994828260774,0,0.19764447250516,0,0.201977984822301,0,0,0.0494111181262899,0,0.0504944962055752,0,10000000000,186199263915.206,10000000000,185003032510.496,10000000000,1019.976029
10000000000,65000000000,10000000000,65000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-12,0,-12,0,353.736729649977,12.8886947588482,358.979958601741,12.7460406116484,351.063226413631,25.4868015638283,11.1020893847584,25.5507020314202,11.0537529790241,25.4538533985538,0.0531140605217797,0.268376975384741,0.0527222028387016,0.269793494380935,0.0533066293957743,0,0.167787423659245,0,0.171707115485762,0,0,0.0419468559148113,0,0.0429267788714404,0,10000000000,194710642701.439,10000000000,193570601267.483,10000000000,1064.280956
10000000000,65000000000,10000000000,65000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-11,0,-11,0,353.6549994935,14.1890946794872,358.708894858232,14.1543070867811,350.928312392386,25.4857980192672,11.5195468663112,25.5474214595378,11.5088861366911,25.4521840788415,0.0531202020306461,0.256611639402622,0.0527419042046019,0.256966762602282,0.0533169181624699,0,0.144664426756674,0,0.148104666015478,0,0,0.0361661066891685,0,0.0370261665038696,0,10000000000,201653772420.287,10000000000,200609711997.748,10000000000,1018.395922
10000000000,65000000000,10000000000,65000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-10,0,-10,0,353.523112081795,15.7062571793226,358.305719201021,15.5132374032803,350.731814735377,25.484178116873,11.960727044525,25.5425374033921,11.9070243866886,25.4497516233811,0.0531301150628123,0.244718512429362,0.0527712938224879,0.246181627575307,0.0533318947150658,0,0.126556686537852,0,0.130766774363213,0,0,0.031639171634463,0,0.0326916935908032,0,10000000000,207351239897.686,10000000000,206011728782.957,10000000000,895.906415
10000000000,65000000000,10000000000,65000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-9,0,-9,0,353.311697806779,17.0061627789789,357.70165087613,16.7889247182877,350.442727299567,25.4815801674091,12.3060633172477,25.5352094452341,12.2502288173254,25.4461705154616,0.0531460137658671,0.2357286351057,0.0528154788755428,0.237205810439902,0.0533539283208623,0,0.113727263034933,0,0.117786835975656,0,0,0.0284318157587332,0,0.0294467089939139,0,10000000000,211533092675.035,10000000000,210201408455.777,10000000000,993.345951
10000000000,65000000000,10000000000,65000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-8,0,-8,0,352.974390937658,18.1927190005312,356.790928332706,17.9533327077806,350.013449883559,25.4774319751839,12.5989761158028,25.5241380359329,12.5414507922359,25.4408473320165,0.0531714040599536,0.228334722612194,0.0528823820220614,0.229819750922533,0.0533866703798132,0,0.104729762352753,0,0.108394695318957,0,0,0.0261824405881882,0,0.0270986738297393,0,10000000000,214547905955.513,10000000000,213321328824.091,10000000000,922.514016
10000000000,65000000000,10000000000,65000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-7,0,-7,0,352.438165392003,19.2433162024599,355.411308147587,18.9848249468231,349.370745948132,25.4708293186732,12.8427991615951,25.5073124166841,12.7840659699969,25.4328653715179,0.0532118346727918,0.222340086342035,0.0529843180086586,0.223826675527117,0.0534357721566591,0,0.0983056559907846,0,0.101904726125178,0,0,0.0245764139976961,0,0.0254761815312946,0,10000000000,216747137713.344,10000000000,215523940819.182,10000000000,948.006393
