symbolRate_1,symbolRate_2,symbolRate_3,symbolRate_4,symbolRate_5,modulation,centerFrequency_1,centerFrequency_2,centerFrequency_3,centerFrequency_4,centerFrequency_5,powerdBm_1,powerdBm_2,powerdBm_3,powerdBm_4,powerdBm_5,SNR_1,SNR_2,SNR_3,SNR_4,SNR_5,SNRdB_1,SNRdB_2,SNRdB_3,SNRdB_4,SNRdB_5,EVM_1,EVM_2,EVM_3,EVM_4,EVM_5,SER_1,SER_2,SER_3,SER_4,SER_5,runningTime
10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-20,0,-20,0,201.505892021604,36.823124318877,193.849030316664,36.6717574603986,198.855958883004,23.0428774941042,15.6612063416483,22.8746363289455,15.6433172362474,22.9853860950974,0.0702995817611047,0.162553407622361,0.0716677373814554,0.162917357998964,0.070761618608402,0,0.0335205763829527,0,0.0316869161731485,0,2838.867384
10000000000,1000000000,10000000000,1000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-11,0,-11,0,201.541805490338,41.4863480643537,193.894510124083,41.2647563787407,198.933492547529,23.043651448226,16.1790520669439,22.8756551275808,16.1557928544001,22.9870790732782,0.0702933861207615,0.153447771163985,0.0716593710276194,0.153902771745067,0.0707479084756238,0,0.0292465502503358,0,0.0253373221808413,0,2770.791505
10000000000,4000000000,10000000000,4000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-14,0,-14,0,201.779572367748,26.7314676627931,193.958200273836,27.0834131165212,200.216240829012,23.0487719729723,14.2702280388763,22.877081456705,14.3270339429176,23.0149930299517,0.0702471817783571,0.189884349269675,0.0716528996071264,0.188736591129128,0.0705192948296795,0,0.065083338421149,0,0.0611796312126023,0,544.012258
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-13,0,-13,0,200.149012013508,15.9927452855663,210.178809408579,16.3348879630134,203.725513775891,23.0135345065826,12.0392302034636,23.2258892757788,12.1311616010243,23.0904542172581,0.0705281289740977,0.242602826370741,0.0688329068613556,0.240197379723313,0.0699100368334173,0,0.125374569938219,0,0.121009211645888,0,668.966476
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-12,0,-12,0,200.110394595339,17.3767975663542,210.055981397356,17.7548033067868,203.72872694375,23.012696483471,12.399697417668,23.2233505269563,12.4931586541543,23.0905227138367,0.0705349067136792,0.233289835551253,0.0688529430021956,0.230929536269707,0.0699094960700534,0,0.112186008656727,0,0.109004476341978,0,647.361911
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-11,0,-11,0,200.050950087122,18.6584470789368,209.87091873575,19.06910299088,203.723356305856,23.0114061828245,12.7087549508499,23.2195226370107,12.8033026434787,23.0904082248699,0.0705453441337286,0.225559988463992,0.0688831656622331,0.223245186483383,0.0699104254579627,0,0.10254892530798,0,0.0991824201842329,0,652.267143
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-10,0,-10,0,199.959413464163,19.8169248875382,209.590194253714,20.2562669485627,203.701585313069,23.0094185417752,12.9703626326797,23.2137096017657,13.0655941175372,23.0899440892181,0.0705614262205633,0.219199138331228,0.0689290891133849,0.216929320949296,0.0699141626813855,0,0.094872553734601,0,0.0926898745884355,0,587.046264
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-9,0,-9,0,199.818258155312,20.8395364955846,209.162000920353,21.3032607178872,203.65029575023,23.0063516884402,13.1888805533533,23.2048278779766,13.2844608247177,23.0888504512469,0.0705862485750921,0.214014448573624,0.0689993170859871,0.211788140269623,0.0699229543535042,0,0.0896748178017831,0,0.0874181495320188,0,642.851578
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-8,0,-8,0,199.600179948577,21.7202859570289,208.506233541073,22.2041102538122,203.547795531872,23.0016092848762,13.3686553863054,23.1911904325233,13.4643337514079,23.0866640323456,0.0706246511904002,0.209839398866777,0.069107290895839,0.207654159223435,0.0699405213262172,0,0.085124486700455,0,0.0838851688801746,0,625.700184
10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK,-200000000000,-100000000000,0,100000000000,200000000000,0,-7,0,-7,0,199.262645098888,22.457466851192,207.499719815457,22.9573849711037,203.197592169734,22.9942589103385,13.513607673042,23.1701751462554,13.609224169446,23.0791855738357,0.0706842158132558,0.206538328931682,0.0692740121201369,0.204390838782265,0.0699999180418964,0,0.0824793755317968,0,0.0807961229699234,0,588.38237
