symbolRate_1,symbolRate_2,symbolRate_3,symbolRate_4,symbolRate_5,symbolRate_6,symbolRate_7,modulation,centerFrequency_1,centerFrequency_2,centerFrequency_3,centerFrequency_4,centerFrequency_5,centerFrequency_6,centerFrequency_7,powerdBm_1,powerdBm_2,powerdBm_3,powerdBm_4,powerdBm_5,powerdBm_6,powerdBm_7,SNR_1,SNR_2,SNR_3,SNR_4,SNR_5,SNR_6,SNR_7,SNRdB_1,SNRdB_2,SNRdB_3,SNRdB_4,SNRdB_5,SNRdB_6,SNRdB_7,EVM_1,EVM_2,EVM_3,EVM_4,EVM_5,EVM_6,EVM_7,SER_1,SER_2,SER_3,SER_4,SER_5,SER_6,SER_7,BER_1,BER_2,BER_3,BER_4,BER_5,BER_6,BER_7,achievableDataRate_1,achievableDataRate_2,achievableDataRate_3,achievableDataRate_4,achievableDataRate_5,achievableDataRate_6,achievableDataRate_7,runningTime
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-6,0,-6,0,-6,0,343.283945382825,11.7600799807154,337.542754248133,11.0782121906,339.589433934602,11.6996280640554,335.362451459546,25.3565349292564,10.7041027540213,25.283287897835,10.4446967930896,25.3095416904163,10.6817205556703,25.2551443562011,0.053914290354526,0.280176408208679,0.0543539535592783,0.287826599085831,0.0541932577226326,0.280731241940964,0.0545418447768321,0,0.193542481546624,0,0.205621185075652,0,0.192931874819539,0,0,0.048385620386656,0,0.051405296268913,0,0.0482329687048848,0,10000000000,95113065170.2983,10000000000,93413562505.6142,10000000000,95193258187.6158,10000000000,678.783554
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-5,0,-5,0,-5,0,341.17202629198,11.8150962490339,335.638737982431,11.1692511596473,337.410216383995,11.7459537306159,332.999839794224,25.3297341486044,10.7243726386547,25.2587207945438,10.4802405689942,25.2815822837765,10.6988828574772,25.2244402456788,0.0540806920271828,0.279593276910073,0.0545079137196952,0.286783324937351,0.0543673549190245,0.280279105541409,0.0547342886408159,0,0.193542499348929,0,0.204400027767213,0,0.192672858132963,0,0,0.0483856248372322,0,0.0511000069418033,0,0.0481682145332407,0,10000000000,95111821842.2959,10000000000,93583149430.8102,10000000000,95230666748.566,10000000000,697.908397
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-4,0,-4,0,-4,0,337.843608847623,11.9292772031472,332.801427090471,11.2099808357615,334.258085825454,11.8587778310922,329.258022173571,25.287157075781,10.7661413049395,25.2218517992694,10.4960487013912,25.2408192180359,10.7403993282564,25.1753636508643,0.0543458628720013,0.278477960935496,0.0547405996327352,0.286363696860471,0.0546221776867137,0.279106355310094,0.0550430744513307,0,0.191377639128681,0,0.203567397542752,0,0.190804025590797,0,0,0.0478444097821703,0,0.0508918493856879,0,0.0477010063976991,0,10000000000,95421437190.5625,10000000000,93698841300.0623,10000000000,95496406652.8397,10000000000,688.838297
10000000000,4000000000,10000000000,4000000000,10000000000,4000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-13,0,-13,0,-13,0,340.487914575491,15.1363554346901,345.490267729254,13.8373860199844,339.275612425081,14.9347285913485,333.328033846526,25.3210170148721,11.8002131736058,25.3843581804593,11.4105405657182,25.3055264311147,11.7419733458322,25.2287184061182,0.0541479600135436,0.248888385629258,0.0537369385399276,0.259661357407299,0.0542255413936232,0.250553303297026,0.0547365846849403,0,0.144175209581053,0,0.159190906868736,0,0.145660146699267,0,0,0.0360438023952633,0,0.0397977267171841,0,0.0364150366748166,0,10000000000,12419193940.1511,10000000000,12138799175.0333,10000000000,12390377032.3754,10000000000,665.711954
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-3,0,-3,0,-3,0,332.638514907024,11.9240938821503,328.654618642884,11.1901102317391,329.719476157496,11.8478454869868,323.536313051529,25.2197253304703,10.7642538671142,25.1673973987829,10.4883436470531,25.1814460118595,10.7363938172293,25.0992303206141,0.0547686650880793,0.278661191169885,0.0550849313811981,0.286694168848742,0.0549954617289068,0.279338775282357,0.0555251260420216,0,0.191303623992713,0,0.204474062074895,0,0.190878017446828,0,0,0.0478259059981782,0,0.0511185155187237,0,0.0477195043617071,0,10000000000,95431531122.2418,10000000000,93574013489.029,10000000000,95485674452.3516,10000000000,685.334612
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-2,0,-2,0,-2,0,324.577138596794,11.7808768094855,323.032693873392,11.0914726930771,323.479145152104,11.7541437799046,314.954148384722,25.1131792728655,10.7117761467437,25.0924647914305,10.4498921431995,25.0984628674409,10.7019099881987,24.9824733298666,0.0554433689954476,0.280375019962046,0.055561384110161,0.288018456444234,0.0555216189352775,0.280541045957508,0.0562745451597045,0,0.192635869051987,0,0.206971951378871,0,0.192025229459109,0,0,0.0481589672629968,0,0.0517429878447178,0,0.0480063073647773,0,10000000000,95241405960.1857,10000000000,93228017351.9617,10000000000,95322659398.3245,10000000000,705.528905
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-1,0,-1,0,-1,0,312.364996107789,11.6360703654599,314.298753619879,10.8858506569042,314.21430426208,11.4816874267207,302.203063340983,24.9466236051584,10.6580633884166,24.9734265878697,10.3686237193151,24.9722595193465,10.6000571961764,24.8029886233703,0.0565146108439622,0.282308654673183,0.0563267701401869,0.290749341414648,0.0563313678267858,0.283839788936977,0.057445851764873,0,0.195448319602662,0,0.2100434487431,0,0.196576917251251,0,0,0.0488620799006655,0,0.0525108621857751,0,0.0491442293128126,0,10000000000,94843849472.5326,10000000000,92805631933.5485,10000000000,94677367588.0691,10000000000,698.228695
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,0,0,0,0,0,0,294.459573201851,11.2804991906423,300.942458957555,10.5339932178173,300.59714337443,11.1878109454848,283.863685798786,24.6902567827244,10.5232831870268,24.7848346520806,10.2259303440636,24.7798484909648,10.4874511894131,24.5310983752078,0.0582037035317487,0.286808775021393,0.0575609007606498,0.29554067000118,0.0575887632935739,0.287686629277047,0.059267514139726,0,0.200259143219881,0,0.215927330926418,0,0.20105475423639,0,0,0.0500647858049703,0,0.0539818327316045,0,0.0502636885590974,0,10000000000,94167060231.5016,10000000000,91999232646.1048,10000000000,94049372649.9644,10000000000,695.289481
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,1,0,1,0,1,0,270.29902908887,10.7174594003999,281.120969311383,9.98856263705052,281.011929654109,10.6227090388443,259.603492855619,24.3184448572054,10.3009184700276,24.4889324161088,9.99502997364165,24.4872475717546,10.2623528610406,24.1431053141692,0.0607398785844531,0.294270739254561,0.0595517048636819,0.303377256639276,0.0595546236970384,0.295226179947367,0.0619662085676232,0,0.208992604714471,0,0.226029851277027,0,0.211953043085434,0,0,0.0522481511786177,0,0.0565074628192567,0,0.0529882607713584,0,10000000000,92953160627.9825,10000000000,90633088465.0339,10000000000,92539250262.4978,10000000000,689.755257
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,2,0,2,0,2,0,238.574894954844,9.89670366931918,253.152299015741,9.20524299367105,253.850326544364,9.80415724997302,228.590849942582,23.776247412781,9.95490566657227,24.0338187580864,9.64035257198273,24.0457772640253,9.91410268333598,23.5905884242419,0.0646381749523013,0.306083303181795,0.0627484489073619,0.315666930541986,0.0626506068552448,0.307112007627524,0.0660217079218557,0,0.223332543294438,0,0.242626834519285,0,0.227273573691397,0,0,0.0558331358236096,0,0.0606567086298211,0,0.0568183934228492,0,10000000000,90998890614.2963,10000000000,88438758408.9342,10000000000,90464582288.5069,10000000000,690.800547
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,3,0,3,0,3,0,199.908182726605,8.79421258714202,217.221328574656,8.16495822425252,218.271601815455,8.70943754030069,191.140416016857,23.0083057120806,9.44196959840292,23.3690246561069,9.11953967024552,23.3899723558494,9.39990108965049,22.8135252691512,0.0705951638963947,0.324120477008659,0.0677231432198425,0.334295410298882,0.0675492508640741,0.325207475194851,0.0721757292364518,0,0.244648119151998,0,0.266106863882899,0,0.251290587666239,0,0,0.0611620297879994,0,0.0665267159707247,0,0.0628226469165598,0,10000000000,88177321208.1732,10000000000,85433930601.4234,10000000000,87313549618.7528,10000000000,700.421493
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,4,0,4,0,4,0,157.468635162347,7.44347205192743,174.416338797345,6.90159808232531,176.146975915893,7.37191166065287,150.491277652429,21.9719406331666,8.71775562058705,22.4158716590136,8.38949664356987,22.4587519163129,8.67580122325541,21.7751132931728,0.0795154572606881,0.350705615985081,0.0755442117613783,0.361577692946722,0.0751605596302389,0.351823738978816,0.0812982939282183,0,0.283134536913742,0,0.304833115663184,0,0.290017541952857,0,0,0.0707836342284354,0,0.076208278915796,0,0.0725043854882141,0,10000000000,83317699089.2927,10000000000,80702332820.7628,10000000000,82475496061.094,10000000000,700.359823
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,5,0,5,0,5,0,115.996290091368,5.95194027515604,129.586032300616,5.51539013259217,131.000622192059,5.89687712953192,111.659887402423,20.6444409941129,7.74658564624465,21.1255819272532,7.4157623779877,21.1727335835757,7.70622078681281,20.4789718557306,0.0925907473397644,0.388400562181227,0.0875728969408736,0.400028634113528,0.0870841517195544,0.389513609491036,0.0943086142323158,0,0.340956741703217,0,0.360877964368572,0,0.347673187010001,0,0,0.0852391854258042,0,0.090219491092143,0,0.0869182967525003,0,10000000000,76515447075.4567,10000000000,74296410010.218,10000000000,75756826845.2917,10000000000,707.874182
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,6,0,6,0,6,0,80.1469076742219,4.4774272452512,88.0503254239969,4.15013910057003,89.2020436874062,4.43103557409814,78.8549122182048,19.0388677053384,6.51028537627122,19.4473096540931,6.18062653241632,19.5037480451061,6.46505236732696,18.9682875261497,0.111250567409933,0.439556640325908,0.106082509792393,0.45189490351495,0.105388125062396,0.440928034602298,0.11209733745949,0,0.421630088901095,0,0.44092081829559,0,0.427902609090442,0,0,0.105407522225274,0,0.110230204573897,0,0.10697565227261,0,10000000000,67862591543.5412,10000000000,65922978190.5848,10000000000,67227201692.331,10000000000,711.05553
10000000000,4000000000,10000000000,4000000000,10000000000,4000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-12,0,-12,0,-12,0,340.482185700389,15.2776053957695,345.513644719232,13.9576056134125,339.299009311125,15.1053991230857,333.251811284178,25.3209439420942,11.8405528847389,25.384652028224,11.4481092272334,25.305825915893,11.7913220492633,25.2277251856177,0.0541483168181395,0.247807190796882,0.0537351193760229,0.258624257097761,0.0542236561765482,0.249220447014649,0.0547425277510599,0,0.142647316340539,0,0.159007577609386,0,0.144498777506112,0,0,0.0356618290851347,0,0.0397518944023466,0,0.0361246943765281,0,10000000000,12448270550.7704,10000000000,12142008086.9161,10000000000,12412321068.4911,10000000000,659.830426
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,7,0,7,0,7,0,52.1983554694984,3.16933202982082,55.1736215996595,2.93343655790108,55.9059300135557,3.14348012143597,52.0872699958128,17.1765682059282,5.00967739715821,17.4173149200788,4.67376700068484,17.4745787650133,4.974107183277,17.1673159573517,0.137523127565344,0.505584290830742,0.133648857796689,0.518825870981243,0.132798262024908,0.506623032574073,0.137622399320561,6.103515625e-05,0.528818510553798,6.10500610500611e-05,0.544332720649214,0,0.531020363963245,6.10500610500611e-05,6.103515625e-05,0.132204627638449,6.10500610500611e-05,0.136083180162304,0,0.132755090990811,6.10500610500611e-05,9991795337.57549,57628226577.0628,9991793549.07824,56248385742.8029,10000000000,57428314644.6004,9991793549.07824,751.016467
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,8,0,8,0,8,0,32.5154143303538,2.08679708602202,32.3337218930226,1.94323139312937,32.7976047354262,2.09353369401675,32.4472118375147,15.120892924125,3.19480221607247,15.0965569856663,2.88524517931659,15.1584212760888,3.20879954961087,15.1117738416857,0.173552736297109,0.588414079533099,0.173712094610085,0.60085547613579,0.172513500283609,0.587488829870907,0.173657942748548,0.000915557153350122,0.651808618026695,0.000854685949900794,0.664397154913443,0.000915750915750916,0.64766392652497,0.000549405835050366,0.000915557153350122,0.162952154506674,0.000854685949900794,0.166099288728361,0.000915750915750916,0.161915981631242,0.000549405835050366,9895226727.23038,47347971083.5836,9902920252.9091,46374524739.5569,9894685390.93094,47668845360.2169,9933474737.61804,693.409836
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,9,0,9,0,9,0,19.0263138479463,1.30950495102646,18.0674508612755,0.965578839207328,17.9367363196259,1.26478908442638,19.0707853070728,12.7935465636043,1.17107144761561,12.5689688222464,-0.152122604295446,12.5374342380725,1.02018108826552,12.803685770264,0.225259614277795,0.680417469028573,0.230267698213359,0.73716378052365,0.23095741275954,0.685879271996989,0.22479910796902,0.0059817881229014,0.760514421860678,0.00744766030410562,0.8105878612975,0.00824175824175824,0.768452087468672,0.00586007552560287,0.0059817881229014,0.19012860546517,0.00744766030410562,0.202646965324375,0.00824175824175824,0.192113021867168,0.00586007552560287,9472662130.90429,39371039725.4462,9366789112.50329,36095577250.7989,9311671056.3035,38827824780.2634,9481524177.12813,736.792691
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,10,0,10,0,10,0,10.7012263606075,0.457552862068,9.66068953604668,0.245418143230211,9.61283331742754,0.374444066060505,10.5761145954048,10.2943355068758,-3.39558723721671,9.8500812548514,-6.10093333974539,9.8285141188983,-4.26613047431861,10.2432614787931,0.29611084381926,0.847138506522227,0.30978397411253,0.906139759883682,0.310240432709045,0.86913995169152,0.297610467454571,0.0282610510149573,0.890980405896053,0.0349185482486264,0.920213159647695,0.0331501831501832,0.905041753470704,0.0282015957675137,0.0282610510149573,0.222745101474013,0.0349185482486264,0.230053289911924,0.0331501831501832,0.226260438367676,0.0282015957675137,8147780452.27169,31017755229.5349,7820033051.54264,29291103617.9967,7902513271.11217,30176583354.8357,8149502078.13206,738.485914
10000000000,34000000000,10000000000,34000000000,10000000000,34000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-20,0,-20,0,-20,0,341.458069819905,4.56975449027189,346.60660494036,4.52571170001425,338.283354322664,4.63606513369877,347.248474803626,25.3333738103697,6.59892868257095,25.3983683437854,6.55686884775388,25.292806282826,6.66149528889326,25.4064034689108,0.0540476858979626,0.423843049795437,0.0536541139714115,0.42560543901221,0.054295727573378,0.421428768227947,0.0536113071429307,0,0.471669845007997,0,0.475145463687953,0,0.465591552331011,0,0,0.117917461251999,0,0.118786365921988,0,0.116397888082753,0,10000000000,64829524836.3132,10000000000,64486292187.8263,10000000000,65435519662.5168,10000000000,786.519911
10000000000,34000000000,10000000000,34000000000,10000000000,34000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-19,0,-19,0,-19,0,341.470616351103,5.36280581969946,346.591530636742,5.24086463058606,338.254674830863,5.34446968215429,347.279721818434,25.3335333845501,7.29392072003201,25.3981794602167,7.19402942196631,25.2924380745508,7.2790461776923,25.4067942494776,0.0540467197215453,0.39648785249313,0.0536552868079342,0.400447224720383,0.0542980300971918,0.397166992331927,0.0536089164418726,0,0.419840799622996,0,0.425705768263774,0,0.417193448746498,0,0,0.104960199905749,0,0.106426442065944,0,0.104298362186625,0,10000000000,70106114548.7041,10000000000,69492634800.7729,10000000000,70387367794.3511,10000000000,786.241288
10000000000,34000000000,10000000000,34000000000,10000000000,34000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,0,-18,0,-18,0,-18,0,341.484037974393,6.02775869811989,346.570122532207,5.90098373771839,338.21763936209,6.03854244155123,347.316997007969,25.3337040821768,7.80155858411578,25.3979111989351,7.7092441778611,25.2919625399457,7.80932123061227,25.4072603734515,0.0540456878374963,0.377273472408767,0.053656943077235,0.38085530516243,0.0543010039389381,0.377056902427784,0.0536060631939732,0,0.378930666179104,0,0.384796350836865,0,0.374685726600101,0,0,0.0947326665447761,0,0.0961990877092163,0,0.0936714316500251,0,10000000000,74519386359.9996,10000000000,73875169734.1721,10000000000,74995151728.6834,10000000000,765.375274
