symbolRate_1,symbolRate_2,modulation,centerFrequency_1,centerFrequency_2,powerdBm_1,powerdBm_2,SNR_1,SNR_2,SNRdB_1,SNRdB_2,EVM_1,EVM_2,SER_1,SER_2
32000000000,32000000000,16QAM+16QAM,0,150000000000,5,-5,26.7875731022987,78.2997583956715,14.2793336922512,18.9376042198657,0.208224451545355,0.112717307353303,0.0655717687282496,0.00225899017034007
32000000000,32000000000,16QAM+16QAM,0,150000000000,6,-5,16.8781081608836,55.9407767996174,12.2732376567033,17.4772849273707,0.259929234693308,0.132908509844285,0.136943647353318,0.0095854447768484
32000000000,32000000000,16QAM+16QAM,0,100000000000,7,1,1.37033644807323,24.3734693780794,1.36827209202121,13.8691735210284,0.661769367135158,0.201508349196173,0.761890225288479,0.0775383112522132
32000000000,32000000000,16QAM+16QAM,0,100000000000,8,1,0.612126936664317,16.1914503341401,-2.13158508938528,12.0928575202101,0.799223043512891,0.243693367090457,0.86616192453291,0.137309970083644
32000000000,32000000000,16QAM+16QAM,0,150000000000,-10,-4,87.2288586473626,290.464978434404,19.4066018995382,24.6309377669341,0.106499160470529,0.0595425654210655,0.000122107576775139,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,-9,-4,109.114440860684,289.920618606471,20.3788223153317,24.6227910265611,0.0953639357902236,0.0595979326351944,0,0
32000000000,32000000000,16QAM+16QAM,0,100000000000,10,1,0.346902896530809,6.70108922832626,-4.59792073919556,8.26145400820817,0.881942022909031,0.362049919220122,0.925631945292466,0.288906526649979
32000000000,32000000000,16QAM+16QAM,0,100000000000,9,1,0.64192946342234,10.5310067358206,-1.92512690512819,10.2246989055039,0.799192914291452,0.296567226894965,0.874709976798144,0.208620794920325
32000000000,32000000000,16QAM+16QAM,0,100000000000,-10,2,66.3227820456808,101.120261052608,18.2166273530076,20.0483818211672,0.121897605880504,0.107861537520247,0.000671591672263264,0.00232004395872764
32000000000,32000000000,16QAM+16QAM,0,150000000000,-3,-4,303.856947037279,272.225708848483,24.8266917000855,24.3492913733975,0.0588925205870257,0.0614582207904737,0,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,-4,-4,282.181076231754,278.744005878928,24.5052788552146,24.4520553707256,0.0604247689315235,0.060754505804241,0,0
32000000000,32000000000,16QAM+16QAM,0,100000000000,-9,2,78.3298444523677,101.035120245496,18.9392726412022,20.0447236266969,0.112321780376358,0.107900388988687,0.000366322730325417,0.00232004395872764
32000000000,32000000000,16QAM+16QAM,0,50000000000,-7,8,0.738075641345798,0.82238192005742,-1.31899127423997,-0.849264461425833,0.75880544165466,0.753592418229686,0.827950424323829,0.831247328896758
32000000000,32000000000,16QAM+16QAM,0,50000000000,-8,8,0.681273929354456,0.822536907061747,-1.66678230103807,-0.848446062367647,0.771508775526334,0.75356541897001,0.836070578179376,0.831491544050308
32000000000,32000000000,16QAM+16QAM,0,50000000000,1,-1,92.0468870586127,74.8190176405946,19.6400910564691,18.7401200169606,0.109157203501016,0.116731786996301,0.00109896819097625,0.00122107576775139
32000000000,32000000000,16QAM+16QAM,0,50000000000,2,-1,74.2096291028008,57.5553336496853,18.7046026100531,17.6008557587709,0.123121183076641,0.132339486739573,0.00445692655229257,0.00457903412906771
32000000000,32000000000,16QAM+16QAM,0,100000000000,-7,2,104.957590734914,100.693897403046,20.2101385306683,20.0300315074734,0.0973038295549457,0.108055290619989,6.10537883875694e-05,0.00256425911227792
32000000000,32000000000,16QAM+16QAM,0,100000000000,-8,2,91.3493464216963,100.902119695687,19.6070544444755,20.0390028975,0.104148458610412,0.107960834696242,0.000122107576775139,0.00250320532389035
32000000000,32000000000,16QAM+16QAM,0,150000000000,0,-4,206.415177559899,229.945090625144,23.1474162749089,23.6162414173276,0.0745663133215382,0.0667145843355052,6.10537883875694e-05,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,1,-4,148.984092485503,205.383204257625,21.7313989985806,23.1256492515961,0.0885305840462467,0.0704853001593354,0.000427376518712986,0
32000000000,32000000000,16QAM+16QAM,0,100000000000,-5,2,130.814960527514,97.645131428095,21.1665741450051,19.8965059430463,0.0875384456801824,0.109537288432503,0,0.00268636668905306
32000000000,32000000000,16QAM+16QAM,0,100000000000,-6,2,118.461854994066,100.367733400064,20.7357852897502,20.015941166081,0.0917568440903735,0.108203340309892,0,0.00262531290066549
32000000000,32000000000,16QAM+16QAM,0,150000000000,2,-4,101.323226941127,175.804231960905,20.0570901274512,22.4502932520389,0.107835767357477,0.0760358330764294,0.0021979363819525,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,3,-4,66.4335478305512,143.267118855105,18.2238744621075,21.5614652718472,0.133315145992091,0.0840271684846181,0.00934122962329813,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,-10,-3,86.5146908471478,312.377095582667,19.370898602061,24.9467918261009,0.106932024645472,0.0580749738057393,0.000183161365162708,0
32000000000,32000000000,16QAM+16QAM,0,100000000000,-3,2,145.763874226472,97.829900120344,21.6364990280139,19.9047161013192,0.083685769255063,0.109375300471202,0,0.00274742047744063
32000000000,32000000000,16QAM+16QAM,0,100000000000,-4,2,140.541652801475,99.0619799521973,21.4780505663211,19.9590700397877,0.084768044478683,0.108801211074059,0,0.00262531290066549
32000000000,32000000000,16QAM+16QAM,0,150000000000,10,-4,0.449650420648265,10.7820588544806,-3.47124995967557,10.3270169812018,0.854014098636832,0.291691621158004,0.914885822444743,0.202698577446731
32000000000,32000000000,16QAM+16QAM,0,100000000000,-1,2,131.29640506164,93.0991072172267,21.1825283512782,19.6894551629293,0.0895881691446431,0.111684349243176,0.000122107576775139,0.00311374320776604
32000000000,32000000000,16QAM+16QAM,0,100000000000,-2,2,144.500576661395,95.9422122641601,21.5986958024386,19.8200972833709,0.0846839521488965,0.110275923824369,0,0.00274742047744063
32000000000,32000000000,16QAM+16QAM,0,150000000000,-8,-3,134.254964880237,310.824520329605,21.2793035530433,24.9251527211018,0.0861024573739033,0.0582156803160767,0,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,-9,-3,108.003582951812,311.758896069871,20.3343816317575,24.9381885496191,0.0958476246516032,0.0581310652895667,0,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,-4,-3,274.940763700874,298.980949229639,24.3923913467031,24.7564351639121,0.0611890400466747,0.0593095008667054,0,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,-5,-3,240.208429605639,303.956560371964,23.8058824397853,24.8281152131018,0.0649813768875024,0.0588435420450662,0,0
32000000000,32000000000,16QAM+16QAM,0,100000000000,0,2,118.820778927687,88.9269495142989,20.7489239506042,19.4903339484766,0.0953366544789167,0.113875149042565,0.000488430307100556,0.00335795836131632
32000000000,32000000000,16QAM+16QAM,0,100000000000,1,2,95.1148715818249,81.4703742208732,19.7824842588568,19.1099971117608,0.107641546440289,0.118289621432322,0.00134318334452653,0.00409060382196715
32000000000,32000000000,16QAM+16QAM,0,100000000000,2,2,74.3205044856041,73.8016829363912,18.7110864897496,18.680662653685,0.123035726419692,0.123303557516373,0.00506746443616826,0.00500641064778069
32000000000,32000000000,16QAM+16QAM,0,100000000000,3,2,53.6076549217086,64.2886567093832,17.2922680933615,18.0813435141405,0.145811549646147,0.130970375931112,0.0145918554246291,0.00702118566457049
32000000000,32000000000,16QAM+16QAM,0,150000000000,5,-3,26.8959902765644,83.374414852269,14.2968753908933,19.2103279892074,0.207922108180408,0.10982674454444,0.0663044141889004,0.0021979363819525
32000000000,32000000000,16QAM+16QAM,0,150000000000,6,-3,16.8448693840343,58.4797410277665,12.2646764778891,17.6700544072031,0.260125904785136,0.130503052018458,0.137248916295256,0.00982965993039868
32000000000,32000000000,16QAM+16QAM,0,150000000000,-1,-2,246.534968586684,259.877561904261,23.9187852842926,24.1476878368786,0.0671463985992296,0.0642513003100306,0,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,-2,-2,278.360617671543,274.827806144171,24.4460779150686,24.3906067105145,0.0622647315063725,0.0626008935838955,0,0
32000000000,32000000000,16QAM+16QAM,0,100000000000,4,2,36.9105516214026,54.0799424751423,15.6715053569528,17.330362209746,0.17620267171172,0.141452928330735,0.0365101654557665,0.013187618291715
32000000000,32000000000,16QAM+16QAM,0,100000000000,5,2,24.351174319729,42.4806008256209,13.865199096279,16.2819065057357,0.216363865593609,0.157651315644173,0.0778435801941511,0.0279015812931192
32000000000,32000000000,16QAM+16QAM,0,150000000000,0,-2,196.666299381459,239.395077905489,22.9372994585424,23.791152168287,0.0761567359209775,0.0667597455583831,6.10537883875694e-05,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,1,-2,143.84795219899,203.197132005075,21.5790368370977,23.0791757387192,0.0898688044006184,0.0720431426967886,0.000366322730325417,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,2,-2,96.6116723889764,181.380227527544,19.8502959999607,22.5858994235082,0.110055814988946,0.0760659705886326,0.00250320532389035,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,3,-2,65.4065664535767,142.302711121897,18.1562135125084,21.5321317425198,0.134182770581169,0.085316667730103,0.00903596068136028,6.10537883875694e-05
32000000000,32000000000,16QAM+16QAM,0,150000000000,6,-2,16.8095198967493,58.224426508295,12.2555530956261,17.6510521956808,0.260336004894491,0.131201702070636,0.137615239025582,0.010073875083949
32000000000,32000000000,16QAM+16QAM,0,150000000000,7,-2,10.363745744807,39.5436753548767,10.1551674983851,15.9707703200248,0.325755963236749,0.158129898227827,0.254472189999389,0.0296110873679712
32000000000,32000000000,16QAM+16QAM,0,50000000000,-5,8,0.837193182111658,0.828290591471038,-0.77174317102751,-0.818172717515632,0.738081151447619,0.754283104529228,0.815556505281153,0.836365856636952
32000000000,32000000000,16QAM+16QAM,0,50000000000,-6,8,1.03272374277872,0.828868501310108,0.13984161759226,-0.815143641243913,0.701642439690403,0.754174732594629,0.787044386104158,0.836426914153132
32000000000,32000000000,16QAM+16QAM,0,50000000000,3,-1,53.6928855105563,42.4545383202643,17.2991674401983,16.2792412242679,0.145686020429761,0.153095533420904,0.0130044569265523,0.0145918554246291
32000000000,32000000000,16QAM+16QAM,0,50000000000,4,-1,37.5018002978605,31.0159191135891,15.7405211681197,14.9158465540411,0.175072416967603,0.177956247681284,0.0333964222480005,0.0369985957628671
32000000000,32000000000,16QAM+16QAM,0,100000000000,-8,3,76.1426603672666,64.6196091362324,18.8162804666589,18.1036432677833,0.113934339911699,0.134684130916471,0.000732645460650833,0.00842542279748458
32000000000,32000000000,16QAM+16QAM,0,100000000000,-9,3,62.2524754701145,64.7707995170405,17.941566258342,18.1137925792615,0.125778644286722,0.134707794550107,0.00152634470968924,0.00909701446974785
32000000000,32000000000,16QAM+16QAM,0,150000000000,8,-2,0.613401967974514,26.1593924736172,-2.1225483500645,14.1762765370348,0.798918973295514,0.19280505083199,0.864513371596043,0.0678307588985897
32000000000,32000000000,16QAM+16QAM,0,150000000000,9,-2,0.643671055640031,16.950743082787,-1.91336019624243,12.2918874145829,0.798791042114633,0.236808366652869,0.872695078764196,0.12760241773002
32000000000,32000000000,16QAM+16QAM,0,150000000000,-8,-1,127.687892180185,264.541752424372,21.0614971786926,24.2249422614999,0.0882659463855248,0.0649938395594773,0,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,-9,-1,103.702009662588,265.201442359446,20.1578717275274,24.2357588175025,0.0977930706037933,0.0649191362903033,0,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,-6,-1,187.349583819264,261.990227855003,22.7265273268363,24.1828509258769,0.0732036743759212,0.065282334498958,0,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,-7,-1,155.794891936705,263.533841401199,21.9255321431171,24.2083639256603,0.0800589353284746,0.065107703232987,0,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,-2,-1,261.393740843513,242.509531600277,24.1729518404916,23.8472881279417,0.0641027146273141,0.067603449077205,0,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,-3,-1,265.604593257829,250.588020614737,24.2423558127309,23.9896030566344,0.0627731470294943,0.0666101403529156,0,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,1,-1,139.18739847684,193.076449723827,21.4359991760424,22.857293044437,0.0911451138090892,0.0749887394827621,0.000488430307100556,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,2,-1,96.7095006312926,166.76307599568,19.854691407745,22.2209989722201,0.109974331828943,0.0802198048896737,0.00293058184260333,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,5,-1,26.4328182172706,78.2733771108545,14.221434692596,18.9361407189282,0.209342559313722,0.114453203715641,0.0674644361682642,0.00341901214970389
32000000000,32000000000,16QAM+16QAM,0,150000000000,6,-1,16.7510859410302,56.6095618507272,12.2404296677046,17.5288979352533,0.260685090307441,0.133642211816486,0.138347884486232,0.0116612735820258
32000000000,32000000000,16QAM+16QAM,0,150000000000,7,-1,1.38811240995779,38.7797794226396,1.42424636902434,15.8860533450538,0.658573806891479,0.16016166030421,0.75766271828062,0.0319311313266988
32000000000,32000000000,16QAM+16QAM,0,150000000000,8,-1,0.612998564354622,25.8131345012046,-2.12540542600012,14.1184074433162,0.799005940643992,0.194478169816844,0.864879716693125,0.0703950180108676
32000000000,32000000000,16QAM+16QAM,0,150000000000,10,-1,0.445661942101983,10.7251193923498,-3.50994451488899,10.3040213546283,0.85586652949771,0.292989858938205,0.915562610659991,0.204896513828683
32000000000,32000000000,16QAM+16QAM,0,150000000000,9,-1,0.483474795078581,16.7979540048571,-3.1562616200211,12.2525638776681,0.837025330940764,0.238175132442105,0.90163634143363,0.129434031381647
32000000000,32000000000,16QAM+16QAM,0,150000000000,-5,0,203.50232929603,203.53470484178,23.0856938454219,23.0863847172452,0.0704809009092477,0.0749575422708596,0,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,-6,0,175.205301557712,204.974786466171,22.4354724339841,23.1170044265547,0.0756629896237069,0.0747234951020419,0,0
32000000000,32000000000,16QAM+16QAM,0,100000000000,7,3,1.37164848742496,20.0327959285484,1.37242828913673,13.0174156694715,0.660734871085952,0.224610474065356,0.759616558798388,0.10574516148727
32000000000,32000000000,16QAM+16QAM,0,100000000000,8,3,0.608503457418601,14.1576082845823,-2.15736949835635,11.5098989201615,0.800049902565973,0.262409839169417,0.867199902307974,0.158923011172843
32000000000,32000000000,16QAM+16QAM,0,150000000000,-1,0,214.667770351201,185.437529859541,23.3176684551067,22.6819763359193,0.0714690542801571,0.0780984024762719,0,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,-2,0,238.394292051017,192.896553451096,23.7729585274428,22.8532446802469,0.0669048787930479,0.0767524264303608,0,0
32000000000,32000000000,16QAM+16QAM,0,100000000000,10,3,0.345553448887799,6.28223685344608,-4.61484768082177,7.9811430617989,0.882280756049671,0.374313227890409,0.925998290389547,0.305818426033335
32000000000,32000000000,16QAM+16QAM,0,100000000000,9,3,0.638418886022577,9.6001636752381,-1.94894273953583,9.8227863748194,0.79993171868489,0.311751453044558,0.875992184637929,0.227974845839184
32000000000,32000000000,16QAM+16QAM,0,50000000000,-3,8,0.684247798646189,0.826433187723512,-1.6478659112259,-0.827922508352624,0.77075590861865,0.7546305600696,0.834534131151545,0.837159604347295
32000000000,32000000000,16QAM+16QAM,0,50000000000,-4,8,1.16294365436821,0.602530305103073,0.655586732927082,-2.20021104756333,0.680246114206865,0.800601194051191,0.774345198119543,0.861468954148605
32000000000,32000000000,16QAM+16QAM,0,150000000000,0,0,175.847619710294,174.792517683068,22.4513649404232,22.4252283791792,0.0799887134835583,0.0801671681944109,6.10537883875694e-05,0
32000000000,32000000000,16QAM+16QAM,0,150000000000,1,0,128.591971789086,154.675300655509,21.0921385570691,21.894209688679,0.0942702185117395,0.0845874992722167,0.000610537883875695,6.10537883875694e-05
32000000000,32000000000,16QAM+16QAM,0,150000000000,4,0,41.1701079662935,96.2689114464176,16.1458200591184,19.8348606109026,0.168478755400196,0.1050611955152,0.0291226570608706,0.0014042371329141
32000000000,32000000000,16QAM+16QAM,0,150000000000,5,0,26.3877363063454,73.4370207799122,14.2140213550879,18.6591504993217,0.209515069084096,0.1191595769304,0.0693571036082789,0.00494535685939312
32000000000,32000000000,16QAM+16QAM,0,150000000000,6,0,16.6558984281718,53.3728101378953,12.2156806373833,17.2732006949372,0.261258139401178,0.138440123094478,0.140240551926247,0.0143476402710788
32000000000,32000000000,16QAM+16QAM,0,150000000000,7,0,10.3116799376025,37.2165980555072,10.1332942456545,15.707366720391,0.326344728835286,0.164169152553984,0.257097502900055,0.0361438427254411
32000000000,32000000000,16QAM+16QAM,0,100000000000,-3,4,78.7081677746169,40.980636996335,18.9601980269434,16.1257870472021,0.112867406631775,0.168753091545892,0.00213688259356493,0.0279015812931192
32000000000,32000000000,16QAM+16QAM,0,100000000000,-4,4,78.4312754249332,41.1987523511946,18.9448927742889,16.1488406420799,0.112742739016,0.168386161614822,0.00201477501678979,0.0277184199279565
32000000000,32000000000,16QAM+16QAM,0,150000000000,8,0,0.612385668696139,25.0981338863701,-2.12974981394765,13.9964143172085,0.799139829612047,0.197771235431062,0.865123946757846,0.0733866536418585
32000000000,32000000000,16QAM+16QAM,0,150000000000,9,0,0.483186229352193,16.4830857618776,-3.15885451459721,12.1703851827777,0.837082917517895,0.240844474925531,0.901697398949811,0.13413517308749
32000000000,32000000000,16QAM+16QAM,0,150000000000,-10,1,77.4778450505979,148.263832406877,18.8917753285697,21.7103522181869,0.112913491760882,0.0886208799837555,0.000305268941937847,0.000244215153550278
32000000000,32000000000,16QAM+16QAM,0,150000000000,10,0,0.450286730209807,10.5901998676789,-3.46510851352796,10.2490415657688,0.853762838197421,0.295121932994571,0.914397362315301,0.208132364613224
32000000000,32000000000,16QAM+16QAM,0,150000000000,-8,1,113.767251323104,147.932745267844,20.5601726542899,21.7006431676282,0.0934522375522355,0.088710005576496,0,0.000244215153550278
32000000000,32000000000,16QAM+16QAM,0,150000000000,-9,1,94.3101543407874,148.1331049262,19.745584555873,21.7065212590897,0.102490591586303,0.0886563000995748,6.10537883875694e-05,0.000244215153550278
32000000000,32000000000,16QAM+16QAM,0,150000000000,-6,1,158.903206145972,147.147135137236,22.0113265993524,21.6775181107578,0.0793958160428481,0.0889183817700563,0,0.000305268941937847
32000000000,32000000000,16QAM+16QAM,0,150000000000,-7,1,135.585657199478,147.624100928828,21.3221375052976,21.6915726565738,0.0857509164621146,0.0887920948739453,0,0.000244215153550278
32000000000,32000000000,16QAM+16QAM,0,100000000000,2,4,52.267876488987,36.6764437352177,17.1823485617487,15.6438721846344,0.1436479646061,0.176542816604186,0.0156297698272178,0.0368154343977044
32000000000,32000000000,16QAM+16QAM,0,100000000000,3,4,41.0513481861165,33.7905542055593,16.1332742455354,15.2879531478296,0.163480915936717,0.182597240324811,0.0294279260028085,0.0444471579461506
32000000000,32000000000,16QAM+16QAM,0,150000000000,5,1,25.7571716892503,63.4007633283346,14.1089817284973,18.0209448670331,0.211609317664519,0.129269082071946,0.0711276634715184,0.00775383112522132
32000000000,32000000000,16QAM+16QAM,0,150000000000,6,1,16.502999709966,48.3802963617139,12.1756289203687,16.8466852437854,0.262189635440339,0.146471438242391,0.142743757250137,0.0189266744001465
32000000000,32000000000,16QAM+16QAM,0,150000000000,-10,2,72.2520377869854,100.206272841209,18.5885010038585,20.00894908907,0.116868156603403,0.108232386954892,0.000366322730325417,0.00201477501678979
32000000000,32000000000,16QAM+16QAM,0,150000000000,-9,2,84.8274451222614,100.148331001232,19.2853638688834,20.0064371605601,0.107999024159872,0.108260636232151,0.000183161365162708,0.00201477501678979
32000000000,32000000000,16QAM+16QAM,0,150000000000,-5,2,155.634898916149,99.3697838303652,21.9210698794465,19.9725434505426,0.0803915165526886,0.108628959522043,0,0.00207582880517736
32000000000,32000000000,16QAM+16QAM,0,150000000000,-6,2,138.500103218351,99.7050681945665,21.4145009706215,19.9871723487123,0.0849625150502148,0.108471235593264,0,0.00207582880517736
32000000000,32000000000,16QAM+16QAM,0,50000000000,-1,8,6.12526853157133,0.822839540699595,7.87125132909756,-0.846848469055596,0.375245165471429,0.755303250601856,0.33182733988644,0.837587006960557
32000000000,32000000000,16QAM+16QAM,0,50000000000,-2,8,5.74324489103631,0.601510458746731,7.59157334922683,-2.20756816975002,0.38548316217671,0.800823433204341,0.357286769644056,0.861102631418279
32000000000,32000000000,16QAM+16QAM,0,50000000000,7,-1,10.0820199661703,10.0211028693677,10.0354755316849,10.00915520306,0.329250103484953,0.301949018234831,0.259173331705232,0.215458819219733
32000000000,32000000000,16QAM+16QAM,0,50000000000,8,-1,0.613180393859372,6.52884752626015,-2.12411739947495,8.14836526273773,0.798998449262379,0.365078051046326,0.865612406887288,0.312839611697906
32000000000,32000000000,16QAM+16QAM,0,150000000000,-2,2,175.299706560588,96.7898309122255,22.4378118911591,19.8582973116481,0.0772899841834781,0.109854818271316,0,0.00244215153550278
32000000000,32000000000,16QAM+16QAM,0,150000000000,-3,2,177.174915932133,98.0384876701256,22.4840223536487,19.9139660325747,0.0761884667520122,0.109257211426932,0,0.00225899017034007
32000000000,32000000000,16QAM+16QAM,0,150000000000,-1,2,162.119693038813,94.8840010780955,22.0983577276719,19.7719298977969,0.0812695570564885,0.11078723395223,6.10537883875694e-05,0.00250320532389035
32000000000,32000000000,16QAM+16QAM,0,150000000000,2,2,80.3085876184129,81.9536621065122,19.0476198806668,19.1356836482678,0.119057301404312,0.117942853110924,0.00396849624519201,0.00366322730325417
32000000000,32000000000,16QAM+16QAM,0,150000000000,3,2,57.4796192965072,74.099341436016,17.5951388301867,18.698143481686,0.141610893606769,0.123192653098833,0.0126381341962269,0.00500641064778069
32000000000,32000000000,16QAM+16QAM,0,150000000000,4,2,38.7665313043839,64.3410209552,15.8845694357211,18.0848794795065,0.172683598267814,0.131037864377364,0.0327858843641248,0.00775383112522132
32000000000,32000000000,16QAM+16QAM,0,150000000000,5,2,25.1921148657689,53.2362707451796,14.0126462783871,17.2620762509873,0.213414691903431,0.142516041646629,0.0745466756212223,0.0141644789059161
32000000000,32000000000,16QAM+16QAM,0,150000000000,8,2,0.834270512901918,22.0424423904026,-0.786931061828039,13.4325971440418,0.753015350997259,0.212836015556525,0.832407350876122,0.0929849197142683
32000000000,32000000000,16QAM+16QAM,0,100000000000,-2,5,55.4020396050386,25.9009684033767,17.4352575340909,14.1331600208821,0.134280984643478,0.211011628826035,0.0112338970633128,0.0706392331644179
